id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
253,2021:10:18:13:10:26.064071,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 285149, X : X: 102760, Y : Y: 2",None,None,0.000105999999505,2021:10:18:13:10:26.035254,2021:10:18:13:10:26.042251
268,2021:10:18:13:10:26.301333,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002142000012099,2021:10:18:13:10:26.271121,2021:10:18:13:10:26.281114
279,2021:10:18:13:10:27.656202,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 284276, X : X: 102760, Y : Y: 2",None,None,0.0001603999990038,2021:10:18:13:10:27.627240,2021:10:18:13:10:27.635237
294,2021:10:18:13:10:27.904665,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001329999940935,2021:10:18:13:10:27.873091,2021:10:18:13:10:27.884083
305,2021:10:18:13:10:28.431924,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 282768, X : X: 102760, Y : Y: 2",None,None,0.0001154999990831,2021:10:18:13:10:28.401776,2021:10:18:13:10:28.410770
320,2021:10:18:13:10:28.685531,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001388999953633,2021:10:18:13:10:28.653748,2021:10:18:13:10:28.669738
331,2021:10:18:13:10:29.092723,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 281022, X : X: 102760, Y : Y: 2",None,None,0.0001352999970549,2021:10:18:13:10:29.064495,2021:10:18:13:10:29.071492
346,2021:10:18:13:10:29.354088,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002304999943589,2021:10:18:13:10:29.322337,2021:10:18:13:10:29.333330
357,2021:10:18:13:10:29.701177,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 281022, X : X: 102760, Y : Y: 2",None,None,0.0001757999998517,2021:10:18:13:10:29.673128,2021:10:18:13:10:29.680123
372,2021:10:18:13:10:29.944566,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001574000052642,2021:10:18:13:10:29.914979,2021:10:18:13:10:29.923973
383,2021:10:18:13:10:30.622619,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 281022, X : X: 102760, Y : Y: 2",None,None,0.0001476000034017,2021:10:18:13:10:30.592794,2021:10:18:13:10:30.600789
398,2021:10:18:13:10:30.841770,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001552000030642,2021:10:18:13:10:30.811660,2021:10:18:13:10:30.821659
409,2021:10:18:13:10:31.435475,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 281022, X : X: 102760, Y : Y: 2",None,None,0.0001494000025559,2021:10:18:13:10:31.406295,2021:10:18:13:10:31.414290
424,2021:10:18:13:10:31.670512,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001101000016205,2021:10:18:13:10:31.638154,2021:10:18:13:10:31.649151
435,2021:10:18:13:10:32.392851,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 279673, X : X: 102760, Y : Y: 2",None,None,0.0002920000115409,2021:10:18:13:10:32.362504,2021:10:18:13:10:32.372501
450,2021:10:18:13:10:32.639942,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001865999947767,2021:10:18:13:10:32.609354,2021:10:18:13:10:32.619348
461,2021:10:18:13:10:33.728149,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 277450, X : X: 102760, Y : Y: 2",None,None,0.0001383000053465,2021:10:18:13:10:33.697188,2021:10:18:13:10:33.706182
476,2021:10:18:13:10:33.966355,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001497000048402,2021:10:18:13:10:33.934675,2021:10:18:13:10:33.945669
487,2021:10:18:13:10:34.094579,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 267530, X : X: 102760, Y : Y: 2",None,None,0.0001812999980757,2021:10:18:13:10:34.062595,2021:10:18:13:10:34.073590
502,2021:10:18:13:10:34.390999,N9,MVNG,"axes: 1,2,3,0",None,None,0.000158900002134,2021:10:18:13:10:34.361412,2021:10:18:13:10:34.369408
513,2021:10:18:13:10:34.509275,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 257610, X : X: 102760, Y : Y: 2",None,None,0.0001388999953633,2021:10:18:13:10:34.480340,2021:10:18:13:10:34.488335
528,2021:10:18:13:10:34.808563,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003063000040128,2021:10:18:13:10:34.777158,2021:10:18:13:10:34.788151
539,2021:10:18:13:10:34.941405,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 247689, X : X: 102760, Y : Y: 2",None,None,0.0001622999989194,2021:10:18:13:10:34.912080,2021:10:18:13:10:34.920076
554,2021:10:18:13:10:35.243023,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001309999934164,2021:10:18:13:10:35.213535,2021:10:18:13:10:35.222529
565,2021:10:18:13:10:35.363623,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 237769, X : X: 102760, Y : Y: 2",None,None,0.0001846999948611,2021:10:18:13:10:35.334461,2021:10:18:13:10:35.343456
580,2021:10:18:13:10:35.669555,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001076999978977,2021:10:18:13:10:35.638277,2021:10:18:13:10:35.648267
591,2021:10:18:13:10:35.787844,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 227849, X : X: 102760, Y : Y: 2",None,None,0.0001443999935872,2021:10:18:13:10:35.759200,2021:10:18:13:10:35.766197
606,2021:10:18:13:10:36.098681,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001489999995101,2021:10:18:13:10:36.068737,2021:10:18:13:10:36.077732
617,2021:10:18:13:10:36.220424,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 217928, X : X: 102760, Y : Y: 2",None,None,0.0002253999991808,2021:10:18:13:10:36.190661,2021:10:18:13:10:36.199657
632,2021:10:18:13:10:36.519552,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001044000018737,2021:10:18:13:10:36.488480,2021:10:18:13:10:36.498473
643,2021:10:18:13:10:36.633464,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 208008, X : X: 102760, Y : Y: 2",None,None,0.0001366000069538,2021:10:18:13:10:36.604409,2021:10:18:13:10:36.611405
658,2021:10:18:13:10:36.930063,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002764000091701,2021:10:18:13:10:36.897229,2021:10:18:13:10:36.909222
669,2021:10:18:13:10:37.057932,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 198088, X : X: 102760, Y : Y: 2",None,None,0.0001990000018849,2021:10:18:13:10:37.024151,2021:10:18:13:10:37.037143
684,2021:10:18:13:10:37.358620,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003177000035066,2021:10:18:13:10:37.324558,2021:10:18:13:10:37.338549
695,2021:10:18:13:10:37.492393,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 188247, X : X: 102760, Y : Y: 2",None,None,0.0001846999948611,2021:10:18:13:10:37.463470,2021:10:18:13:10:37.473466
710,2021:10:18:13:10:37.784619,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001004000005195,2021:10:18:13:10:37.755294,2021:10:18:13:10:37.763288
721,2021:10:18:13:10:37.897440,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 178326, X : X: 102760, Y : Y: 2",None,None,0.0001364000054309,2021:10:18:13:10:37.868224,2021:10:18:13:10:37.876218
736,2021:10:18:13:10:38.207796,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002058999962173,2021:10:18:13:10:38.175040,2021:10:18:13:10:38.191030
747,2021:10:18:13:10:38.334956,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 168406, X : X: 102760, Y : Y: 2",None,None,0.000163100005011,2021:10:18:13:10:38.305553,2021:10:18:13:10:38.313548
762,2021:10:18:13:10:38.633698,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001202999992528,2021:10:18:13:10:38.603369,2021:10:18:13:10:38.612365
773,2021:10:18:13:10:44.355875,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 169031, X : X: 102760, Y : Y: 2",None,None,0.0001273999951081,2021:10:18:13:10:44.326463,2021:10:18:13:10:44.333459
788,2021:10:18:13:10:44.582037,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001717999984975,2021:10:18:13:10:44.551408,2021:10:18:13:10:44.560402
799,2021:10:18:13:10:44.699697,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 179031, X : X: 102760, Y : Y: 2",None,None,0.0001652000064495,2021:10:18:13:10:44.669336,2021:10:18:13:10:44.678330
814,2021:10:18:13:10:45.004858,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001281000004382,2021:10:18:13:10:44.973159,2021:10:18:13:10:44.983153
825,2021:10:18:13:10:45.126652,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 189031, X : X: 102760, Y : Y: 2",None,None,0.0002095999952871,2021:10:18:13:10:45.097091,2021:10:18:13:10:45.107084
840,2021:10:18:13:10:45.438929,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001552000030642,2021:10:18:13:10:45.407408,2021:10:18:13:10:45.418402
851,2021:10:18:13:10:45.555738,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 199031, X : X: 102760, Y : Y: 2",None,None,0.0001862000062828,2021:10:18:13:10:45.526343,2021:10:18:13:10:45.534338
866,2021:10:18:13:10:45.852552,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002036999940173,2021:10:18:13:10:45.820164,2021:10:18:13:10:45.833154
877,2021:10:18:13:10:45.971933,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 209031, X : X: 102760, Y : Y: 2",None,None,0.0001933000021381,2021:10:18:13:10:45.943092,2021:10:18:13:10:45.951086
892,2021:10:18:13:10:46.260635,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001595999929122,2021:10:18:13:10:46.230432,2021:10:18:13:10:46.239425
903,2021:10:18:13:10:46.374891,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 219031, X : X: 102760, Y : Y: 2",None,None,0.0001204000000143,2021:10:18:13:10:46.345362,2021:10:18:13:10:46.353358
918,2021:10:18:13:10:46.676629,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001735999976517,2021:10:18:13:10:46.647187,2021:10:18:13:10:46.655183
929,2021:10:18:13:10:46.803150,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 229031, X : X: 102760, Y : Y: 2",None,None,0.0001886999962152,2021:10:18:13:10:46.773114,2021:10:18:13:10:46.783110
944,2021:10:18:13:10:47.097502,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002885999856516,2021:10:18:13:10:47.066449,2021:10:18:13:10:47.077443
955,2021:10:18:13:10:47.216711,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 239031, X : X: 102760, Y : Y: 2",None,None,0.0001714999962132,2021:10:18:13:10:47.187380,2021:10:18:13:10:47.194376
970,2021:10:18:13:10:47.511551,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001441000058548,2021:10:18:13:10:47.481210,2021:10:18:13:10:47.490205
985,2021:10:18:13:10:47.669593,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 249031, X : X: 102760, Y : Y: 2",None,None,0.0001468999980716,2021:10:18:13:10:47.641114,2021:10:18:13:10:47.648109
1000,2021:10:18:13:10:47.976972,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001092000020435,2021:10:18:13:10:47.946431,2021:10:18:13:10:47.955427
1015,2021:10:18:13:10:48.140134,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 259031, X : X: 102760, Y : Y: 2",None,None,0.0001474000018788,2021:10:18:13:10:48.111331,2021:10:18:13:10:48.118327
1030,2021:10:18:13:10:48.431906,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001648000034037,2021:10:18:13:10:48.402158,2021:10:18:13:10:48.410152
1041,2021:10:18:13:10:48.549307,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 269031, X : X: 102760, Y : Y: 2",None,None,0.0001470999995945,2021:10:18:13:10:48.521091,2021:10:18:13:10:48.528084
1056,2021:10:18:13:10:48.857206,N9,MVNG,"axes: 1,2,3,0",None,None,0.000136200003908,2021:10:18:13:10:48.826427,2021:10:18:13:10:48.836419
1067,2021:10:18:13:10:48.973785,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 279031, X : X: 102760, Y : Y: 2",None,None,0.0001897000038297,2021:10:18:13:10:48.944382,2021:10:18:13:10:48.953354
1082,2021:10:18:13:10:49.273724,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001480000064475,2021:10:18:13:10:49.242183,2021:10:18:13:10:49.252178
1093,2021:10:18:13:10:49.395166,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 289031, X : X: 102760, Y : Y: 2",None,None,0.0001881000061985,2021:10:18:13:10:49.364110,2021:10:18:13:10:49.374103
1108,2021:10:18:13:10:49.681626,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001570000022184,2021:10:18:13:10:49.652445,2021:10:18:13:10:49.660441
1119,2021:10:18:13:10:49.809525,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 299031, X : X: 102760, Y : Y: 2",None,None,0.0002290999982506,2021:10:18:13:10:49.774376,2021:10:18:13:10:49.788366
1134,2021:10:18:13:10:50.098675,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001650000049266,2021:10:18:13:10:50.068213,2021:10:18:13:10:50.078207
1145,2021:10:18:13:10:50.212233,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0002387999993516,2021:10:18:13:10:50.182142,2021:10:18:13:10:50.192135
1160,2021:10:18:13:10:50.499894,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001316999987466,2021:10:18:13:10:50.468474,2021:10:18:13:10:50.479469
1171,2021:10:18:13:11:19.911305,N9,ARM,"v : velocity: 233800, A : acceleration: 205900, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001210999980685,2021:10:18:13:11:19.880363,2021:10:18:13:11:19.889358
1186,2021:10:18:13:11:20.141896,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001651000056881,2021:10:18:13:11:20.110222,2021:10:18:13:11:20.120216
1197,2021:10:18:13:11:20.261398,N9,ARM,"v : velocity: 233800, A : acceleration: 205353, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.000163100005011,2021:10:18:13:11:20.231148,2021:10:18:13:11:20.239144
1212,2021:10:18:13:11:20.990187,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001011999993352,2021:10:18:13:11:20.960509,2021:10:18:13:11:20.970503
1223,2021:10:18:13:11:21.110654,N9,ARM,"v : velocity: 223880, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.000180500006536,2021:10:18:13:11:21.081435,2021:10:18:13:11:21.089431
1238,2021:10:18:13:11:21.404792,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001658999972278,2021:10:18:13:11:21.370258,2021:10:18:13:11:21.383249
1249,2021:10:18:13:11:21.552829,N9,ARM,"v : velocity: 213880, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001893000007839,2021:10:18:13:11:21.522163,2021:10:18:13:11:21.533156
1264,2021:10:18:13:11:21.834688,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002239000023109,2021:10:18:13:11:21.803992,2021:10:18:13:11:21.812986
1275,2021:10:18:13:11:21.961431,N9,ARM,"v : velocity: 203880, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001562999968882,2021:10:18:13:11:21.930913,2021:10:18:13:11:21.939906
1290,2021:10:18:13:11:22.231637,N9,MVNG,"axes: 1,2,3,0",None,None,0.000177399997483,2021:10:18:13:11:22.199753,2021:10:18:13:11:22.209746
1301,2021:10:18:13:11:22.357322,N9,ARM,"v : velocity: 193881, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001505999971413,2021:10:18:13:11:22.325721,2021:10:18:13:11:22.336714
1316,2021:10:18:13:11:22.627466,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001493000017944,2021:10:18:13:11:22.595559,2021:10:18:13:11:22.605553
1327,2021:10:18:13:11:22.744670,N9,ARM,"v : velocity: 183881, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0002258000022266,2021:10:18:13:11:22.714487,2021:10:18:13:11:22.722481
1342,2021:10:18:13:11:23.008165,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001357000001007,2021:10:18:13:11:22.974339,2021:10:18:13:11:22.987334
1353,2021:10:18:13:11:23.133591,N9,ARM,"v : velocity: 173881, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001889999984996,2021:10:18:13:11:23.104260,2021:10:18:13:11:23.111255
1368,2021:10:18:13:11:23.397721,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001720000000204,2021:10:18:13:11:23.367110,2021:10:18:13:11:23.376104
1379,2021:10:18:13:11:23.524492,N9,ARM,"v : velocity: 163881, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0002024999994318,2021:10:18:13:11:23.495032,2021:10:18:13:11:23.504025
1394,2021:10:18:13:11:23.776650,N9,MVNG,"axes: 1,2,3,0",None,None,0.000157799993758,2021:10:18:13:11:23.746881,2021:10:18:13:11:23.754875
1405,2021:10:18:13:11:23.900787,N9,ARM,"v : velocity: 153882, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.000201000002562,2021:10:18:13:11:23.869312,2021:10:18:13:11:23.878307
1420,2021:10:18:13:11:24.158332,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001481000072089,2021:10:18:13:11:24.128161,2021:10:18:13:11:24.136157
1431,2021:10:18:13:11:24.276626,N9,ARM,"v : velocity: 143882, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.000144799996633,2021:10:18:13:11:24.247101,2021:10:18:13:11:24.256095
1446,2021:10:18:13:11:24.536277,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001442999928258,2021:10:18:13:11:24.505941,2021:10:18:13:11:24.514936
1457,2021:10:18:13:11:24.656112,N9,ARM,"v : velocity: 133882, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0002470999897923,2021:10:18:13:11:24.623869,2021:10:18:13:11:24.634863
1472,2021:10:18:13:11:24.914871,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001969000004464,2021:10:18:13:11:24.884224,2021:10:18:13:11:24.894218
1483,2021:10:18:13:11:25.040701,N9,ARM,"v : velocity: 123883, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0002169999934267,2021:10:18:13:11:25.010146,2021:10:18:13:11:25.020141
1498,2021:10:18:13:11:25.285172,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002379000070504,2021:10:18:13:11:25.253008,2021:10:18:13:11:25.263002
1509,2021:10:18:13:11:25.408848,N9,ARM,"v : velocity: 113883, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001570000022184,2021:10:18:13:11:25.377931,2021:10:18:13:11:25.387926
1524,2021:10:18:13:11:25.671125,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001195000004372,2021:10:18:13:11:25.640276,2021:10:18:13:11:25.649272
1535,2021:10:18:13:11:25.788891,N9,ARM,"v : velocity: 103883, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001905999961309,2021:10:18:13:11:25.759909,2021:10:18:13:11:25.768903
1550,2021:10:18:13:11:26.055471,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001238999975612,2021:10:18:13:11:26.024409,2021:10:18:13:11:26.034401
1565,2021:10:18:13:11:26.213493,N9,ARM,"v : velocity: 93884, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0002182000025641,2021:10:18:13:11:26.183311,2021:10:18:13:11:26.191307
1580,2021:10:18:13:11:26.466630,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002125000028172,2021:10:18:13:11:26.434156,2021:10:18:13:11:26.445149
1591,2021:10:18:13:11:26.587567,N9,ARM,"v : velocity: 83884, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001571000029798,2021:10:18:13:11:26.558081,2021:10:18:13:11:26.566089
1606,2021:10:18:13:11:26.841062,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001709000061964,2021:10:18:13:11:26.808927,2021:10:18:13:11:26.819920
1617,2021:10:18:13:11:26.967811,N9,ARM,"v : velocity: 73884, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001817000011214,2021:10:18:13:11:26.937848,2021:10:18:13:11:26.945453
1632,2021:10:18:13:11:27.215819,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001441000058548,2021:10:18:13:11:27.185307,2021:10:18:13:11:27.194300
1643,2021:10:18:13:11:27.343347,N9,ARM,"v : velocity: 63885, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001420000044163,2021:10:18:13:11:27.313227,2021:10:18:13:11:27.322221
1658,2021:10:18:13:11:27.602341,N9,MVNG,"axes: 1,2,3,0",None,None,0.000152499997057,2021:10:18:13:11:27.571070,2021:10:18:13:11:27.580062
1669,2021:10:18:13:11:27.715070,N9,ARM,"v : velocity: 53885, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001803000050131,2021:10:18:13:11:27.684999,2021:10:18:13:11:27.692994
1684,2021:10:18:13:11:27.983748,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001200999977299,2021:10:18:13:11:27.952839,2021:10:18:13:11:27.961834
1695,2021:10:18:13:11:28.125680,N9,ARM,"v : velocity: 43885, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001747000060277,2021:10:18:13:11:28.092759,2021:10:18:13:11:28.103753
1710,2021:10:18:13:11:28.394255,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001237999967997,2021:10:18:13:11:28.363603,2021:10:18:13:11:28.372596
1721,2021:10:18:13:11:28.523533,N9,ARM,"v : velocity: 33885, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001237999967997,2021:10:18:13:11:28.491422,2021:10:18:13:11:28.502414
1736,2021:10:18:13:11:28.798858,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001549000007798,2021:10:18:13:11:28.767870,2021:10:18:13:11:28.776866
1747,2021:10:18:13:11:28.922922,N9,ARM,"v : velocity: 23886, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.000166400001035,2021:10:18:13:11:28.892800,2021:10:18:13:11:28.902794
1762,2021:10:18:13:11:29.187440,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001268000050913,2021:10:18:13:11:29.156656,2021:10:18:13:11:29.164650
1773,2021:10:18:13:11:29.304782,N9,ARM,"v : velocity: 13886, A : acceleration: 205908, R : relative: 309031, X : X: 102760, Y : Y: 2",None,None,0.0001663000002736,2021:10:18:13:11:29.274589,2021:10:18:13:11:29.283582
1788,2021:10:18:13:11:29.582839,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001518000062787,2021:10:18:13:11:29.552002,2021:10:18:13:11:29.560999
