id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
201,2021:10:19:14:46:03.956618,N9,POS,"axis: 1,units: 1",None,None,0.0059119001962244,2021:10:19:14:41:05.145561,2021:10:19:14:41:05.361147
208,2021:10:19:14:46:03.958610,N9,POS,"axis: 2,units: 1",None,None,0.0058854999952018,2021:10:19:14:41:06.805783,2021:10:19:14:41:07.008658
215,2021:10:19:14:46:03.959608,N9,POS,"axis: 0,units: 1",None,None,0.0003921999887097,2021:10:19:14:41:08.301723,2021:10:19:14:41:08.308715
226,2021:10:19:14:46:03.961602,N9,ARM,"v : velocity: -109600, A : acceleration: 217400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0004593000048771,2021:10:19:14:41:08.389667,2021:10:19:14:41:08.396662
241,2021:10:19:14:46:03.968584,N9,POS,C: 1,None,None,0.0002294000005349,2021:10:19:14:41:08.612538,2021:10:19:14:41:08.618532
260,2021:10:19:14:46:03.971576,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002392000023974,2021:10:19:14:41:08.769440,2021:10:19:14:41:08.776436
271,2021:10:19:14:46:03.973571,N9,ARM,"v : velocity: -109600, A : acceleration: 216900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0001920000067912,2021:10:19:14:41:08.874468,2021:10:19:14:41:08.880465
290,2021:10:19:14:46:03.976562,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002561000001151,2021:10:19:14:41:09.124498,2021:10:19:14:41:09.130494
301,2021:10:19:14:46:03.978557,N9,ARM,"v : velocity: -109600, A : acceleration: 216400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002391000016359,2021:10:19:14:41:09.229071,2021:10:19:14:41:09.235067
320,2021:10:19:14:46:03.987534,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002195999986724,2021:10:19:14:41:09.964618,2021:10:19:14:41:09.972614
335,2021:10:19:14:46:03.989528,N9,ARM,"v : velocity: -109600, A : acceleration: 215900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003626999969128,2021:10:19:14:41:10.094546,2021:10:19:14:41:10.102539
354,2021:10:19:14:46:03.993517,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003164999943692,2021:10:19:14:41:10.335218,2021:10:19:14:41:10.343215
365,2021:10:19:14:46:04.000499,N9,ARM,"v : velocity: -109600, A : acceleration: 215400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002419999946141,2021:10:19:14:41:10.439153,2021:10:19:14:41:10.446151
380,2021:10:19:14:46:04.003491,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002593999961391,2021:10:19:14:41:10.664016,2021:10:19:14:41:10.672013
391,2021:10:19:14:46:04.005486,N9,ARM,"v : velocity: -109600, A : acceleration: 214900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002798000059556,2021:10:19:14:41:10.760958,2021:10:19:14:41:10.766954
410,2021:10:19:14:46:04.009474,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002779999922495,2021:10:19:14:41:11.012803,2021:10:19:14:41:11.019799
421,2021:10:19:14:46:04.015460,N9,ARM,"v : velocity: -109600, A : acceleration: 214400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0004702000005636,2021:10:19:14:41:11.116739,2021:10:19:14:41:11.124735
440,2021:10:19:14:46:04.018451,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002480999974068,2021:10:19:14:41:11.362586,2021:10:19:14:41:11.370583
451,2021:10:19:14:46:04.020446,N9,ARM,"v : velocity: -109600, A : acceleration: 213900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002685000072233,2021:10:19:14:41:11.465523,2021:10:19:14:41:11.471522
470,2021:10:19:14:46:04.024445,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002182000025641,2021:10:19:14:41:12.197714,2021:10:19:14:41:12.204709
481,2021:10:19:14:46:04.031416,N9,ARM,"v : velocity: -109600, A : acceleration: 213400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002408000000286,2021:10:19:14:41:12.295652,2021:10:19:14:41:12.301660
500,2021:10:19:14:46:04.034409,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001835000002756,2021:10:19:14:41:12.545503,2021:10:19:14:41:12.552501
511,2021:10:19:14:46:04.036403,N9,ARM,"v : velocity: -109600, A : acceleration: 212900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002016000071307,2021:10:19:14:41:12.647556,2021:10:19:14:41:12.654553
530,2021:10:19:14:46:04.040392,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004194999928586,2021:10:19:14:41:12.891948,2021:10:19:14:41:12.900949
541,2021:10:19:14:46:04.046376,N9,ARM,"v : velocity: -109600, A : acceleration: 212400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000255199993262,2021:10:19:14:41:12.996882,2021:10:19:14:41:13.002880
556,2021:10:19:14:46:04.049368,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001458000042475,2021:10:19:14:41:13.222746,2021:10:19:14:41:13.229739
567,2021:10:19:14:46:04.051363,N9,ARM,"v : velocity: -109600, A : acceleration: 211900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0001934000028995,2021:10:19:14:41:13.318686,2021:10:19:14:41:13.324682
586,2021:10:19:14:46:04.054354,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002444999990984,2021:10:19:14:41:14.054810,2021:10:19:14:41:14.062806
601,2021:10:19:14:46:04.056349,N9,ARM,"v : velocity: -109600, A : acceleration: 211400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002532000071369,2021:10:19:14:41:14.182731,2021:10:19:14:41:14.188729
620,2021:10:19:14:46:04.067320,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001733999961288,2021:10:19:14:41:14.431580,2021:10:19:14:41:14.438575
631,2021:10:19:14:46:04.068317,N9,ARM,"v : velocity: -109600, A : acceleration: 210900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0001827999949455,2021:10:19:14:41:14.532522,2021:10:19:14:41:14.538514
646,2021:10:19:14:46:04.071309,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002973999944515,2021:10:19:14:41:14.755426,2021:10:19:14:41:14.762421
657,2021:10:19:14:46:04.077294,N9,ARM,"v : velocity: -109600, A : acceleration: 210400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002510999911464,2021:10:19:14:41:14.850393,2021:10:19:14:41:14.857389
672,2021:10:19:14:46:04.080286,N9,MVNG,"axes: 1,2,3,0",None,None,0.000253000005614,2021:10:19:14:41:15.071782,2021:10:19:14:41:15.079778
683,2021:10:19:14:46:04.081285,N9,ARM,"v : velocity: -109600, A : acceleration: 209900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002656999859027,2021:10:19:14:41:15.173721,2021:10:19:14:41:15.179717
702,2021:10:19:14:46:04.085272,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001915000029839,2021:10:19:14:41:15.423565,2021:10:19:14:41:15.430563
713,2021:10:19:14:46:04.086269,N9,ARM,"v : velocity: -109600, A : acceleration: 209400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002458000089973,2021:10:19:14:41:15.524503,2021:10:19:14:41:15.531502
732,2021:10:19:14:46:04.094250,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003715000057127,2021:10:19:14:41:16.258412,2021:10:19:14:41:16.265408
743,2021:10:19:14:46:04.097241,N9,ARM,"v : velocity: -109600, A : acceleration: 208900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002354000025661,2021:10:19:14:41:16.358447,2021:10:19:14:41:16.366443
762,2021:10:19:14:46:04.101229,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002912000054493,2021:10:19:14:41:16.602328,2021:10:19:14:41:16.611320
773,2021:10:19:14:46:04.103224,N9,ARM,"v : velocity: -109600, A : acceleration: 208400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002739999908953,2021:10:19:14:41:16.709260,2021:10:19:14:41:16.716255
792,2021:10:19:14:46:04.110207,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001789999951142,2021:10:19:14:41:16.956636,2021:10:19:14:41:16.964627
803,2021:10:19:14:46:04.112200,N9,ARM,"v : velocity: -109600, A : acceleration: 207900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000191300001461,2021:10:19:14:41:17.057570,2021:10:19:14:41:17.065564
822,2021:10:19:14:46:04.116189,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001885999954538,2021:10:19:14:41:17.308156,2021:10:19:14:41:17.315154
833,2021:10:19:14:46:04.118184,N9,ARM,"v : velocity: -109600, A : acceleration: 207400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.00021199999901,2021:10:19:14:41:17.412094,2021:10:19:14:41:17.418094
852,2021:10:19:14:46:04.124172,N9,MVNG,"axes: 1,2,3,0",None,None,0.000371800007997,2021:10:19:14:41:18.143644,2021:10:19:14:41:18.150640
863,2021:10:19:14:46:04.127160,N9,ARM,"v : velocity: -109600, A : acceleration: 206900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002859999949578,2021:10:19:14:41:18.245581,2021:10:19:14:41:18.251579
882,2021:10:19:14:46:04.131151,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003170999989379,2021:10:19:14:41:18.493012,2021:10:19:14:41:18.501008
893,2021:10:19:14:46:04.134142,N9,ARM,"v : velocity: -109600, A : acceleration: 206400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003006999904755,2021:10:19:14:41:18.591952,2021:10:19:14:41:18.597947
912,2021:10:19:14:46:04.141122,N9,MVNG,"axes: 1,2,3,0",None,None,0.000354799994966,2021:10:19:14:41:18.834802,2021:10:19:14:41:18.841799
927,2021:10:19:14:46:04.143117,N9,ARM,"v : velocity: -109600, A : acceleration: 205900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002916000084951,2021:10:19:14:41:18.964722,2021:10:19:14:41:18.970719
946,2021:10:19:14:46:04.146109,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002934999938588,2021:10:19:14:41:19.209571,2021:10:19:14:41:19.219565
957,2021:10:19:14:46:04.148104,N9,ARM,"v : velocity: -109600, A : acceleration: 205400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003494000120554,2021:10:19:14:41:19.314509,2021:10:19:14:41:19.320503
976,2021:10:19:14:46:04.151096,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002406999992672,2021:10:19:14:41:20.049745,2021:10:19:14:41:20.056741
991,2021:10:19:14:46:04.159076,N9,ARM,"v : velocity: -109600, A : acceleration: 204900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003014999965671,2021:10:19:14:41:20.182663,2021:10:19:14:41:20.189660
1010,2021:10:19:14:46:04.162067,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002781999937724,2021:10:19:14:41:20.420520,2021:10:19:14:41:20.427513
1021,2021:10:19:14:46:04.164061,N9,ARM,"v : velocity: -109600, A : acceleration: 204400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002229999954579,2021:10:19:14:41:20.529195,2021:10:19:14:41:20.535191
1040,2021:10:19:14:46:04.172049,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002706999948713,2021:10:19:14:41:20.775045,2021:10:19:14:41:20.783039
1055,2021:10:19:14:46:04.174041,N9,ARM,"v : velocity: -109600, A : acceleration: 203900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002994000096805,2021:10:19:14:41:20.909961,2021:10:19:14:41:20.916958
1074,2021:10:19:14:46:04.178030,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004053000011481,2021:10:19:14:41:21.157811,2021:10:19:14:41:21.164805
1085,2021:10:19:14:46:04.180025,N9,ARM,"v : velocity: -109600, A : acceleration: 203400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002050000039162,2021:10:19:14:41:21.273738,2021:10:19:14:41:21.281733
1100,2021:10:19:14:46:04.182019,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002019999956246,2021:10:19:14:41:21.506596,2021:10:19:14:41:21.513590
1115,2021:10:19:14:46:04.188013,N9,ARM,"v : velocity: -109600, A : acceleration: 202900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0004058000049553,2021:10:19:14:41:21.639513,2021:10:19:14:41:21.646510
1130,2021:10:19:14:46:04.191005,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002273999998578,2021:10:19:14:41:22.349926,2021:10:19:14:41:22.357920
1141,2021:10:19:14:46:04.192999,N9,ARM,"v : velocity: -109600, A : acceleration: 202400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0004165999998804,2021:10:19:14:41:22.446866,2021:10:19:14:41:22.453863
1160,2021:10:19:14:46:04.195991,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004712000081781,2021:10:19:14:41:22.701711,2021:10:19:14:41:22.709707
1175,2021:10:19:14:46:04.198984,N9,ARM,"v : velocity: -109600, A : acceleration: 201900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0001905999961309,2021:10:19:14:41:22.833630,2021:10:19:14:41:22.838625
1194,2021:10:19:14:46:04.205965,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001218999968841,2021:10:19:14:41:23.082420,2021:10:19:14:41:23.089416
1205,2021:10:19:14:46:04.207959,N9,ARM,"v : velocity: -109600, A : acceleration: 201400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002125000028172,2021:10:19:14:41:23.185999,2021:10:19:14:41:23.191996
1220,2021:10:19:14:46:04.210951,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002146000042557,2021:10:19:14:41:23.403864,2021:10:19:14:41:23.412858
1235,2021:10:19:14:46:04.212946,N9,ARM,"v : velocity: -109600, A : acceleration: 200900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000289799994789,2021:10:19:14:41:23.533784,2021:10:19:14:41:23.539781
1250,2021:10:19:14:46:04.220932,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001845999940996,2021:10:19:14:41:24.241966,2021:10:19:14:41:24.249962
1261,2021:10:19:14:46:04.222920,N9,ARM,"v : velocity: -109600, A : acceleration: 200400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002499000111129,2021:10:19:14:41:24.350898,2021:10:19:14:41:24.358893
1280,2021:10:19:14:46:04.225911,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002815999905578,2021:10:19:14:41:24.595749,2021:10:19:14:41:24.603744
1291,2021:10:19:14:46:04.227906,N9,ARM,"v : velocity: -109600, A : acceleration: 199900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000289799994789,2021:10:19:14:41:24.705683,2021:10:19:14:41:24.712676
1310,2021:10:19:14:46:04.231896,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002878000086639,2021:10:19:14:41:24.948533,2021:10:19:14:41:24.957526
1321,2021:10:19:14:46:04.239874,N9,ARM,"v : velocity: -109600, A : acceleration: 199400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000212900005863,2021:10:19:14:41:25.050469,2021:10:19:14:41:25.057464
1336,2021:10:19:14:46:04.241869,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002031000040005,2021:10:19:14:41:25.279038,2021:10:19:14:41:25.286034
1351,2021:10:19:14:46:04.244861,N9,ARM,"v : velocity: -109600, A : acceleration: 198900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002541999856475,2021:10:19:14:41:25.411956,2021:10:19:14:41:25.417952
1366,2021:10:19:14:46:04.246855,N9,MVNG,"axes: 1,2,3,0",None,None,0.000374199997168,2021:10:19:14:41:25.633818,2021:10:19:14:41:25.640816
1377,2021:10:19:14:46:04.252840,N9,ARM,"v : velocity: -109600, A : acceleration: 198400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000269499985734,2021:10:19:14:41:25.739754,2021:10:19:14:41:25.748751
1392,2021:10:19:14:46:04.255832,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002684000064618,2021:10:19:14:41:26.448946,2021:10:19:14:41:26.456944
1403,2021:10:19:14:46:04.257879,N9,ARM,"v : velocity: -109600, A : acceleration: 197900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0004342999891377,2021:10:19:14:41:26.551884,2021:10:19:14:41:26.558877
1422,2021:10:19:14:46:04.260870,N9,MVNG,"axes: 1,2,3,0",None,None,0.000254299986409,2021:10:19:14:41:26.800727,2021:10:19:14:41:26.807725
1433,2021:10:19:14:46:04.262864,N9,ARM,"v : velocity: -109600, A : acceleration: 197400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002905000001192,2021:10:19:14:41:26.908663,2021:10:19:14:41:26.914657
1452,2021:10:19:14:46:04.271841,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002837000065483,2021:10:19:14:41:27.150513,2021:10:19:14:41:27.159508
1463,2021:10:19:14:46:04.273835,N9,ARM,"v : velocity: -109600, A : acceleration: 196900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003298000083304,2021:10:19:14:41:27.260447,2021:10:19:14:41:27.268444
1482,2021:10:19:14:46:04.276827,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001625000004423,2021:10:19:14:41:27.502842,2021:10:19:14:41:27.509838
1493,2021:10:19:14:46:04.278822,N9,ARM,"v : velocity: -109600, A : acceleration: 196400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000282299995888,2021:10:19:14:41:27.608778,2021:10:19:14:41:27.615774
1512,2021:10:19:14:46:04.286801,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002648000081535,2021:10:19:14:41:28.342330,2021:10:19:14:41:28.350326
1523,2021:10:19:14:46:04.288795,N9,ARM,"v : velocity: -109600, A : acceleration: 195900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000320199993439,2021:10:19:14:41:28.439283,2021:10:19:14:41:28.446280
1542,2021:10:19:14:46:04.291787,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002720000047702,2021:10:19:14:41:28.689135,2021:10:19:14:41:28.697132
1553,2021:10:19:14:46:04.293782,N9,ARM,"v : velocity: -109600, A : acceleration: 195400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002721000055316,2021:10:19:14:41:28.790702,2021:10:19:14:41:28.796698
1572,2021:10:19:14:46:04.301765,N9,MVNG,"axes: 1,2,3,0",None,None,0.00026619998971,2021:10:19:14:41:29.030554,2021:10:19:14:41:29.037550
1587,2021:10:19:14:46:04.304753,N9,ARM,"v : velocity: -109600, A : acceleration: 194900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002660999889485,2021:10:19:14:41:29.162474,2021:10:19:14:41:29.167470
1606,2021:10:19:14:46:04.307744,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002337000041734,2021:10:19:14:41:29.408456,2021:10:19:14:41:29.415452
1617,2021:10:19:14:46:04.309739,N9,ARM,"v : velocity: -109600, A : acceleration: 194400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002424999984214,2021:10:19:14:41:29.509395,2021:10:19:14:41:29.515391
1636,2021:10:19:14:46:04.316721,N9,MVNG,"axes: 1,2,3,0",None,None,0.00021199999901,2021:10:19:14:41:29.756337,2021:10:19:14:41:29.764332
1651,2021:10:19:14:46:04.319713,N9,ARM,"v : velocity: -109600, A : acceleration: 193900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003129999968223,2021:10:19:14:41:29.894257,2021:10:19:14:41:29.900256
1670,2021:10:19:14:46:04.322760,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002470999897923,2021:10:19:14:41:30.630251,2021:10:19:14:41:30.637247
1681,2021:10:19:14:46:04.324757,N9,ARM,"v : velocity: -109600, A : acceleration: 193400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000273699988611,2021:10:19:14:41:30.727353,2021:10:19:14:41:30.734350
1700,2021:10:19:14:46:04.332736,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002601000014692,2021:10:19:14:41:30.971479,2021:10:19:14:41:30.978475
1715,2021:10:19:14:46:04.334731,N9,ARM,"v : velocity: -109600, A : acceleration: 192900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002570000069681,2021:10:19:14:41:31.110405,2021:10:19:14:41:31.116402
1730,2021:10:19:14:46:04.338720,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001917000045068,2021:10:19:14:41:31.337022,2021:10:19:14:41:31.347017
1741,2021:10:19:14:46:04.340715,N9,ARM,"v : velocity: -109600, A : acceleration: 192400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002264999930048,2021:10:19:14:41:31.447956,2021:10:19:14:41:31.453951
1756,2021:10:19:14:46:04.342709,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001809999957913,2021:10:19:14:41:31.671818,2021:10:19:14:41:31.677815
1771,2021:10:19:14:46:04.348693,N9,ARM,"v : velocity: -109600, A : acceleration: 191900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0001860000047599,2021:10:19:14:41:31.797739,2021:10:19:14:41:31.803736
1786,2021:10:19:14:46:04.351688,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001359000016236,2021:10:19:14:41:32.516941,2021:10:19:14:41:32.524936
1801,2021:10:19:14:46:04.353679,N9,ARM,"v : velocity: -109600, A : acceleration: 191400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003283999976702,2021:10:19:14:41:32.655855,2021:10:19:14:41:32.662852
1816,2021:10:19:14:46:04.356671,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002536000101827,2021:10:19:14:41:32.876721,2021:10:19:14:41:32.883716
1827,2021:10:19:14:46:04.358666,N9,ARM,"v : velocity: -109600, A : acceleration: 190900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002752000000327,2021:10:19:14:41:32.978656,2021:10:19:14:41:32.985653
1842,2021:10:19:14:46:04.365648,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001769999944372,2021:10:19:14:41:33.197522,2021:10:19:14:41:33.204519
1853,2021:10:19:14:46:04.368640,N9,ARM,"v : velocity: -109600, A : acceleration: 190400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002189999941037,2021:10:19:14:41:33.297462,2021:10:19:14:41:33.303461
1868,2021:10:19:14:46:04.371641,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002913000062108,2021:10:19:14:41:33.520376,2021:10:19:14:41:33.528371
1883,2021:10:19:14:46:04.373626,N9,ARM,"v : velocity: -109600, A : acceleration: 189900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0004005999944638,2021:10:19:14:41:33.651851,2021:10:19:14:41:33.660846
1902,2021:10:19:14:46:04.380608,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001915000029839,2021:10:19:14:41:33.895701,2021:10:19:14:41:33.903695
1913,2021:10:19:14:46:04.383600,N9,ARM,"v : velocity: -109600, A : acceleration: 189400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003422999870963,2021:10:19:14:41:34.000638,2021:10:19:14:41:34.007632
1928,2021:10:19:14:46:04.385594,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001760000013746,2021:10:19:14:41:34.715872,2021:10:19:14:41:34.722867
1943,2021:10:19:14:46:04.388586,N9,ARM,"v : velocity: -109600, A : acceleration: 188900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0007527000270783,2021:10:19:14:41:34.852788,2021:10:19:14:41:34.860786
1962,2021:10:19:14:46:04.395568,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004185000143479,2021:10:19:14:41:35.092639,2021:10:19:14:41:35.100637
1977,2021:10:19:14:46:04.398560,N9,ARM,"v : velocity: -109600, A : acceleration: 188400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0003733999910764,2021:10:19:14:41:35.219562,2021:10:19:14:41:35.227555
1996,2021:10:19:14:46:04.401551,N9,MVNG,"axes: 1,2,3,0",None,None,0.000228100005188,2021:10:19:14:41:35.470408,2021:10:19:14:41:35.479403
2007,2021:10:19:14:46:04.403550,N9,ARM,"v : velocity: -109600, A : acceleration: 187900, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.000247699994361,2021:10:19:14:41:35.581908,2021:10:19:14:41:35.588899
2026,2021:10:19:14:46:04.411526,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002117999974871,2021:10:19:14:41:35.828752,2021:10:19:14:41:35.835748
2041,2021:10:19:14:46:04.414517,N9,ARM,"v : velocity: -109600, A : acceleration: 187400, R : relative: 305820, X : X: 28955, Y : Y: 2",None,None,0.0002214999985881,2021:10:19:14:41:35.956674,2021:10:19:14:41:35.962670
2060,2021:10:19:14:46:04.417516,N9,MVNG,"axes: 1,2,3,0",None,None,0.0005496999947354,2021:10:19:14:41:36.211516,2021:10:19:14:41:36.220513
