id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
1441,2021:10:18:14:06:06.350931,N9,ARM,"v : velocity: -38975, A : acceleration: 217654, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0001786000066203,2021:10:18:14:06:06.279287,2021:10:18:14:06:06.288283
1456,2021:10:18:14:06:06.625959,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001846999948611,2021:10:18:14:06:06.555119,2021:10:18:14:06:06.563113
1467,2021:10:18:14:06:06.741327,N9,ARM,"v : velocity: -48578, A : acceleration: 220828, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0001622999989194,2021:10:18:14:06:06.671568,2021:10:18:14:06:06.679565
1482,2021:10:18:14:06:07.035600,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001432999997632,2021:10:18:14:06:06.962390,2021:10:18:14:06:06.973385
1493,2021:10:18:14:06:07.150287,N9,ARM,"v : velocity: -58101, A : acceleration: 224003, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0002069000038318,2021:10:18:14:06:07.079318,2021:10:18:14:06:07.087313
1508,2021:10:18:14:06:07.455189,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001749999937601,2021:10:18:14:06:07.383132,2021:10:18:14:06:07.392126
1519,2021:10:18:14:06:07.567887,N9,ARM,"v : velocity: -67625, A : acceleration: 227177, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0002050000039162,2021:10:18:14:06:07.497583,2021:10:18:14:06:07.505578
1534,2021:10:18:14:06:07.872539,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002978999982587,2021:10:18:14:06:07.799398,2021:10:18:14:06:07.811391
1545,2021:10:18:14:06:07.989228,N9,ARM,"v : velocity: -77149, A : acceleration: 230034, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0002078999968944,2021:10:18:14:06:07.919324,2021:10:18:14:06:07.926320
1560,2021:10:18:14:06:08.277586,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001298999995924,2021:10:18:14:06:08.206148,2021:10:18:14:06:08.215144
1571,2021:10:18:14:06:08.408770,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001503999956184,2021:10:18:14:06:08.336069,2021:10:18:14:06:08.346061
1582,2021:10:18:14:06:08.543059,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001831999979913,2021:10:18:14:06:08.471778,2021:10:18:14:06:08.479775
1593,2021:10:18:14:06:08.658983,N9,ARM,"v : velocity: -86831, A : acceleration: 232257, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0001613000058569,2021:10:18:14:06:08.587708,2021:10:18:14:06:08.595704
1608,2021:10:18:14:06:08.966320,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001771999959601,2021:10:18:14:06:08.894520,2021:10:18:14:06:08.903514
1623,2021:10:18:14:06:09.120966,N9,ARM,"v : velocity: -96831, A : acceleration: 230381, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.000260500004515,2021:10:18:14:06:09.049425,2021:10:18:14:06:09.058418
1638,2021:10:18:14:06:09.397226,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001812999980757,2021:10:18:14:06:09.325254,2021:10:18:14:06:09.335251
1649,2021:10:18:14:06:09.516907,N9,ARM,"v : velocity: -106830, A : acceleration: 229756, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0002035000070463,2021:10:18:14:06:09.446180,2021:10:18:14:06:09.454177
1664,2021:10:18:14:06:09.815818,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001139000014518,2021:10:18:14:06:09.744005,2021:10:18:14:06:09.753997
1675,2021:10:18:14:06:09.936749,N9,ARM,"v : velocity: -105267, A : acceleration: 239756, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0001139000014518,2021:10:18:14:06:09.866249,2021:10:18:14:06:09.874245
1690,2021:10:18:14:06:10.203155,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001694999955361,2021:10:18:14:06:10.133085,2021:10:18:14:06:10.141081
1701,2021:10:18:14:06:10.318685,N9,ARM,"v : velocity: -106617, A : acceleration: 249755, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0001231000060215,2021:10:18:14:06:10.248274,2021:10:18:14:06:10.255270
1716,2021:10:18:14:06:10.593996,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001849999971454,2021:10:18:14:06:10.523105,2021:10:18:14:06:10.531100
1727,2021:10:18:14:06:10.771843,N9,ARM,"v : velocity: -106617, A : acceleration: 249755, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0001645000011194,2021:10:18:14:06:10.701262,2021:10:18:14:06:10.709258
1742,2021:10:18:14:06:11.015486,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001397000014549,2021:10:18:14:06:10.942114,2021:10:18:14:06:10.954106
1753,2021:10:18:14:06:11.131285,N9,ARM,"v : velocity: -116220, A : acceleration: 252613, R : relative: 309400, X : X: 103335, Y : Y: 0",None,None,0.0002413000038359,2021:10:18:14:06:11.061040,2021:10:18:14:06:11.071034
1768,2021:10:18:14:06:11.433405,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002104000013787,2021:10:18:14:06:11.361867,2021:10:18:14:06:11.370862
1779,2021:10:18:14:06:11.570040,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002004999987548,2021:10:18:14:06:11.496319,2021:10:18:14:06:11.507313
1790,2021:10:18:14:06:11.694916,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001569000014569,2021:10:18:14:06:11.624240,2021:10:18:14:06:11.632237
1801,2021:10:18:14:06:11.822575,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001178000020445,2021:10:18:14:06:11.750164,2021:10:18:14:06:11.760157
