id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
201,2022:03:31:01:59:24.644552,N9,ARM,"v : velocity: -138353, A : acceleration: 147400, R : relative: 293890, X : X: 47928, Y : Y: 2",None,None,0.0003391999925952,2022:03:31:01:35:09.560835,2022:03:31:01:35:09.619513
220,2022:03:31:01:59:24.647544,N9,POS,"axis: 1,units: 1",None,None,0.0002846000134013,2022:03:31:01:35:10.772269,2022:03:31:01:35:10.831295
235,2022:03:31:01:59:24.649570,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002494000073056,2022:03:31:01:35:11.649426,2022:03:31:01:35:11.707677
246,2022:03:31:01:59:24.651596,N9,POS,"axis: 2,units: 1",None,None,0.000408799998695,2022:03:31:01:35:12.294908,2022:03:31:01:35:12.353712
261,2022:03:31:01:59:24.653589,N9,ARM,"v : velocity: -137806, A : acceleration: 147400, R : relative: 293890, X : X: 47928, Y : Y: 2",None,None,0.0002422999968985,2022:03:31:01:35:13.176679,2022:03:31:01:35:13.235045
280,2022:03:31:01:59:24.656582,N9,POS,"axis: 0,units: 1",None,None,0.0001832999987527,2022:03:31:01:35:14.376326,2022:03:31:01:35:14.434418
291,2022:03:31:01:59:24.657579,N9,POS,C: 1,None,None,0.0003274999908171,2022:03:31:01:35:15.017394,2022:03:31:01:35:15.075547
306,2022:03:31:01:59:24.659578,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002161000011255,2022:03:31:01:35:16.125750,2022:03:31:01:35:16.184540
317,2022:03:31:01:59:24.661570,N9,ARM,"v : velocity: -137258, A : acceleration: 147400, R : relative: 293890, X : X: 47928, Y : Y: 2",None,None,0.0002585999900475,2022:03:31:01:35:17.222215,2022:03:31:01:35:17.280749
336,2022:03:31:01:59:24.664562,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002126000035787,2022:03:31:01:35:18.424603,2022:03:31:01:35:18.482228
347,2022:03:31:01:59:24.665563,N9,OUTP,output: 0,None,None,0.0057692998088896,2022:03:31:01:35:19.367306,2022:03:31:01:35:19.431198
354,2022:03:31:01:59:24.666557,N9,OUTP,"output: 0, value: 1",None,None,0.0057609998621046,2022:03:31:01:35:21.564265,2022:03:31:01:35:21.629310
361,2022:03:31:01:59:24.667555,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: 47928, Y : Y: 2",None,None,0.0003418000123929,2022:03:31:01:35:23.623250,2022:03:31:01:35:23.681376
376,2022:03:31:01:59:24.669550,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003176000027451,2022:03:31:01:35:24.602432,2022:03:31:01:35:24.660590
387,2022:03:31:01:59:24.671547,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: 27928, Y : Y: 2",None,None,0.0002374000032432,2022:03:31:01:35:25.244601,2022:03:31:01:35:25.303509
402,2022:03:31:01:59:24.673536,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003097000007983,2022:03:31:01:35:26.213829,2022:03:31:01:35:26.272239
413,2022:03:31:01:59:24.675534,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: 7929, Y : Y: 2",None,None,0.0003072000108659,2022:03:31:01:35:26.856975,2022:03:31:01:35:26.914976
428,2022:03:31:01:59:24.677529,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002305999951204,2022:03:31:01:35:27.828366,2022:03:31:01:35:27.887030
443,2022:03:31:01:59:24.679526,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: -12071, Y : Y: 2",None,None,0.0003250000008847,2022:03:31:01:35:28.706744,2022:03:31:01:35:28.765500
458,2022:03:31:01:59:24.681521,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004569999873638,2022:03:31:01:35:29.687025,2022:03:31:01:35:29.745266
469,2022:03:31:01:59:24.683515,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: -32071, Y : Y: 2",None,None,0.0002829000004567,2022:03:31:01:35:30.334613,2022:03:31:01:35:30.392339
488,2022:03:31:01:59:24.685509,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002375000040046,2022:03:31:01:35:31.529680,2022:03:31:01:35:31.587984
499,2022:03:31:01:59:24.687503,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: -52070, Y : Y: 2",None,None,0.0003388999903108,2022:03:31:01:35:32.176996,2022:03:31:01:35:32.236313
514,2022:03:31:01:59:24.689495,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002588999923318,2022:03:31:01:35:33.151424,2022:03:31:01:35:33.210279
525,2022:03:31:01:59:24.691492,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: -72070, Y : Y: 2",None,None,0.0001881000061985,2022:03:31:01:35:33.797765,2022:03:31:01:35:33.855872
540,2022:03:31:01:59:24.693454,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003453000099398,2022:03:31:01:35:34.762104,2022:03:31:01:35:34.821081
551,2022:03:31:01:59:24.694452,N9,ARM,"v : velocity: -136711, A : acceleration: 147400, R : relative: 293890, X : X: -92070, Y : Y: 2",None,None,0.0002014000056078,2022:03:31:01:35:35.405207,2022:03:31:01:35:35.463830
566,2022:03:31:01:59:24.697443,N9,MVNG,"axes: 1,2,3,0",None,None,0.00031120001222,2022:03:31:01:35:36.381495,2022:03:31:01:35:36.440735
577,2022:03:31:01:59:24.698441,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: -112070, Y : Y: 2",None,None,0.0002837000065483,2022:03:31:01:35:37.032249,2022:03:31:01:35:37.090944
596,2022:03:31:01:59:24.701433,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002415000053588,2022:03:31:01:35:38.237204,2022:03:31:01:35:38.294857
607,2022:03:31:01:59:24.702430,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: -132069, Y : Y: 2",None,None,0.000279900006717,2022:03:31:01:35:38.888127,2022:03:31:01:35:38.947043
622,2022:03:31:01:59:24.704425,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001754999975673,2022:03:31:01:35:39.862850,2022:03:31:01:35:39.921142
633,2022:03:31:01:59:24.706419,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: -152069, Y : Y: 2",None,None,0.0001735999976517,2022:03:31:01:35:40.508110,2022:03:31:01:35:40.567251
648,2022:03:31:01:59:24.708414,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003403000009711,2022:03:31:01:35:41.490045,2022:03:31:01:35:41.548810
659,2022:03:31:01:59:24.710409,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: -172069, Y : Y: 2",None,None,0.0003371000057086,2022:03:31:01:35:42.141804,2022:03:31:01:35:42.200139
674,2022:03:31:01:59:24.712403,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001817000011214,2022:03:31:01:35:43.120014,2022:03:31:01:35:43.178072
685,2022:03:31:01:59:24.713401,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: 167932, Y : Y: 2",None,None,0.000246400013566,2022:03:31:01:35:43.763253,2022:03:31:01:35:43.822231
700,2022:03:31:01:59:24.715395,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001931000006152,2022:03:31:01:35:44.739646,2022:03:31:01:35:44.798278
711,2022:03:31:01:59:24.717390,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: 147932, Y : Y: 2",None,None,0.0003181000065524,2022:03:31:01:35:45.391937,2022:03:31:01:35:45.451197
726,2022:03:31:01:59:24.719385,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002475999935995,2022:03:31:01:35:46.364159,2022:03:31:01:35:46.422121
737,2022:03:31:01:59:24.721379,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: 127932, Y : Y: 2",None,None,0.0004555000050459,2022:03:31:01:35:47.011477,2022:03:31:01:35:47.069851
752,2022:03:31:01:59:24.723374,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002908000024035,2022:03:31:01:35:47.991227,2022:03:31:01:35:48.050096
767,2022:03:31:01:59:24.725369,N9,ARM,"v : velocity: -136164, A : acceleration: 147400, R : relative: 293890, X : X: 107933, Y : Y: 2",None,None,0.0001921999937621,2022:03:31:01:35:48.875188,2022:03:31:01:35:48.932895
782,2022:03:31:01:59:24.727363,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003588999970816,2022:03:31:01:35:49.846572,2022:03:31:01:35:49.905082
793,2022:03:31:01:59:24.728361,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: 87933, Y : Y: 2",None,None,0.0003110000106971,2022:03:31:01:35:50.496025,2022:03:31:01:35:50.554770
808,2022:03:31:01:59:24.731353,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002905000001192,2022:03:31:01:35:51.471021,2022:03:31:01:35:51.529019
823,2022:03:31:01:59:24.733348,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: 67933, Y : Y: 2",None,None,0.0002770000137388,2022:03:31:01:35:52.353515,2022:03:31:01:35:52.411970
838,2022:03:31:01:59:24.735342,N9,MVNG,"axes: 1,2,3,0",None,None,0.00020759999461,2022:03:31:01:35:53.326341,2022:03:31:01:35:53.385256
849,2022:03:31:01:59:24.736339,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: 47933, Y : Y: 2",None,None,0.0002768000122159,2022:03:31:01:35:53.973290,2022:03:31:01:35:54.031920
864,2022:03:31:01:59:24.739332,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003185000095982,2022:03:31:01:35:54.950954,2022:03:31:01:35:55.010395
875,2022:03:31:01:59:24.740329,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: 27934, Y : Y: 2",None,None,0.0001986999996006,2022:03:31:01:35:55.605235,2022:03:31:01:35:55.663955
890,2022:03:31:01:59:24.742324,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003164999943692,2022:03:31:01:35:56.578514,2022:03:31:01:35:56.636585
901,2022:03:31:01:59:24.744318,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: 7934, Y : Y: 2",None,None,0.0002457000082358,2022:03:31:01:35:57.221465,2022:03:31:01:35:57.280246
916,2022:03:31:01:59:24.746313,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002784999960567,2022:03:31:01:35:58.195668,2022:03:31:01:35:58.254280
927,2022:03:31:01:59:24.748308,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: -12066, Y : Y: 2",None,None,0.0002458000089973,2022:03:31:01:35:58.845281,2022:03:31:01:35:58.903237
942,2022:03:31:01:59:24.750302,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002174999972339,2022:03:31:01:35:59.823423,2022:03:31:01:35:59.881172
953,2022:03:31:01:59:24.751300,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: -32065, Y : Y: 2",None,None,0.0004286000039428,2022:03:31:01:36:00.467579,2022:03:31:01:36:00.526112
968,2022:03:31:01:59:24.753294,N9,MVNG,"axes: 1,2,3,0",None,None,0.000339599995641,2022:03:31:01:36:01.430896,2022:03:31:01:36:01.488665
983,2022:03:31:01:59:24.756286,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: -52065, Y : Y: 2",None,None,0.0002231999969808,2022:03:31:01:36:02.306580,2022:03:31:01:36:02.367001
1002,2022:03:31:01:59:24.758281,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004766999918501,2022:03:31:01:36:03.518128,2022:03:31:01:36:03.577059
1013,2022:03:31:01:59:24.760275,N9,ARM,"v : velocity: -135617, A : acceleration: 147400, R : relative: 293890, X : X: -72065, Y : Y: 2",None,None,0.0002095999952871,2022:03:31:01:36:04.167990,2022:03:31:01:36:04.225603
1032,2022:03:31:01:59:24.762270,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001847999956225,2022:03:31:01:36:05.367443,2022:03:31:01:36:05.425951
1047,2022:03:31:01:59:24.765262,N9,ARM,"v : velocity: -135070, A : acceleration: 147400, R : relative: 293890, X : X: -92064, Y : Y: 2",None,None,0.0001691999932518,2022:03:31:01:36:06.245820,2022:03:31:01:36:06.304331
1066,2022:03:31:01:59:24.767257,N9,MVNG,"axes: 1,2,3,0",None,None,0.000368899985915,2022:03:31:01:36:07.450680,2022:03:31:01:36:07.509770
1077,2022:03:31:01:59:24.769252,N9,ARM,"v : velocity: -134523, A : acceleration: 147400, R : relative: 293890, X : X: -112064, Y : Y: 2",None,None,0.0002284999936819,2022:03:31:01:36:08.101170,2022:03:31:01:36:08.160221
1096,2022:03:31:01:59:24.771246,N9,MVNG,"axes: 1,2,3,0",None,None,0.000254299986409,2022:03:31:01:36:09.311194,2022:03:31:01:36:09.369971
1107,2022:03:31:01:59:24.773241,N9,ARM,"v : velocity: -134523, A : acceleration: 147400, R : relative: 293890, X : X: -132064, Y : Y: 2",None,None,0.0002351000002818,2022:03:31:01:36:09.957259,2022:03:31:01:36:10.016075
1122,2022:03:31:01:59:24.775235,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001982999965548,2022:03:31:01:36:10.937914,2022:03:31:01:36:10.995736
1133,2022:03:31:01:59:24.777230,N9,ARM,"v : velocity: -133975, A : acceleration: 147400, R : relative: 293890, X : X: -152063, Y : Y: 2",None,None,0.0004731999943032,2022:03:31:01:36:11.590135,2022:03:31:01:36:11.647895
1152,2022:03:31:01:59:24.779225,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004146000137552,2022:03:31:01:36:12.804311,2022:03:31:01:36:12.862074
1163,2022:03:31:01:59:24.781219,N9,ARM,"v : velocity: -133975, A : acceleration: 147400, R : relative: 293890, X : X: -172063, Y : Y: 2",None,None,0.0004505999968387,2022:03:31:01:36:13.450200,2022:03:31:01:36:13.508546
1178,2022:03:31:01:59:24.783214,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002084000007016,2022:03:31:01:36:14.427277,2022:03:31:01:36:14.486079
1193,2022:03:31:01:59:24.785209,N9,ARM,"v : velocity: -133428, A : acceleration: 147400, R : relative: 293890, X : X: 167937, Y : Y: 2",None,None,0.0002053000062005,2022:03:31:01:36:15.309045,2022:03:31:01:36:15.367489
1212,2022:03:31:01:59:24.788201,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002630999952089,2022:03:31:01:36:16.513775,2022:03:31:01:36:16.572669
1223,2022:03:31:01:59:24.789198,N9,ARM,"v : velocity: -133428, A : acceleration: 147400, R : relative: 293890, X : X: 147937, Y : Y: 2",None,None,0.0002462000120431,2022:03:31:01:36:17.165609,2022:03:31:01:36:17.223353
1238,2022:03:31:01:59:24.791193,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002976999967359,2022:03:31:01:36:18.139022,2022:03:31:01:36:18.197497
1249,2022:03:31:01:59:24.793188,N9,ARM,"v : velocity: -133428, A : acceleration: 147400, R : relative: 293890, X : X: 127938, Y : Y: 2",None,None,0.0002261000045109,2022:03:31:01:36:18.786569,2022:03:31:01:36:18.844776
1268,2022:03:31:01:59:24.796179,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004993000184185,2022:03:31:01:36:19.986568,2022:03:31:01:36:20.045062
1279,2022:03:31:01:59:24.797177,N9,ARM,"v : velocity: -133428, A : acceleration: 147400, R : relative: 293890, X : X: 107938, Y : Y: 2",None,None,0.000705000013113,2022:03:31:01:36:20.639993,2022:03:31:01:36:20.698527
1294,2022:03:31:01:59:24.799172,N9,MVNG,"axes: 1,2,3,0",None,None,0.0004003999929409,2022:03:31:01:36:21.615786,2022:03:31:01:36:21.674794
1305,2022:03:31:01:59:24.801166,N9,ARM,"v : velocity: -132881, A : acceleration: 147400, R : relative: 293890, X : X: 87938, Y : Y: 2",None,None,0.0003300000098533,2022:03:31:01:36:22.263294,2022:03:31:01:36:22.322047
1320,2022:03:31:01:59:24.803161,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003850999928545,2022:03:31:01:36:23.250678,2022:03:31:01:36:23.309540
1331,2022:03:31:01:59:24.805156,N9,ARM,"v : velocity: -132334, A : acceleration: 147400, R : relative: 293890, X : X: 67939, Y : Y: 2",None,None,0.0001963999966392,2022:03:31:01:36:23.896824,2022:03:31:01:36:23.955220
1346,2022:03:31:01:59:24.807150,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001977999927476,2022:03:31:01:36:24.875739,2022:03:31:01:36:24.934867
1361,2022:03:31:01:59:24.809145,N9,ARM,"v : velocity: -131787, A : acceleration: 147400, R : relative: 293890, X : X: 47939, Y : Y: 2",None,None,0.000260500004515,2022:03:31:01:36:25.753175,2022:03:31:01:36:25.811538
1380,2022:03:31:01:59:24.812137,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001764000044204,2022:03:31:01:36:26.956841,2022:03:31:01:36:27.015406
1391,2022:03:31:01:59:24.813134,N9,ARM,"v : velocity: -131239, A : acceleration: 147400, R : relative: 293890, X : X: 27939, Y : Y: 2",None,None,0.0001876000023912,2022:03:31:01:36:27.609213,2022:03:31:01:36:27.668041
1406,2022:03:31:01:59:24.815129,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002068000030703,2022:03:31:01:36:28.578805,2022:03:31:01:36:28.637401
1417,2022:03:31:01:59:24.817124,N9,ARM,"v : velocity: -131239, A : acceleration: 147400, R : relative: 293890, X : X: 7940, Y : Y: 2",None,None,0.0002659999881871,2022:03:31:01:36:29.225335,2022:03:31:01:36:29.283798
1436,2022:03:31:01:59:24.819118,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001889999984996,2022:03:31:01:36:30.436107,2022:03:31:01:36:30.493963
1451,2022:03:31:01:59:24.822110,N9,ARM,"v : velocity: -131239, A : acceleration: 147400, R : relative: 293890, X : X: -12060, Y : Y: 2",None,None,0.000172999993083,2022:03:31:01:36:31.310291,2022:03:31:01:36:31.368418
1470,2022:03:31:01:59:24.824105,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001672000071266,2022:03:31:01:36:32.508602,2022:03:31:01:36:32.567318
1481,2022:03:31:01:59:24.826099,N9,ARM,"v : velocity: -131239, A : acceleration: 147400, R : relative: 293890, X : X: -32060, Y : Y: 2",None,None,0.0004467999970074,2022:03:31:01:36:33.155734,2022:03:31:01:36:33.213153
1496,2022:03:31:01:59:24.828094,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002313000004505,2022:03:31:01:36:34.131345,2022:03:31:01:36:34.188685
1507,2022:03:31:01:59:24.829092,N9,ARM,"v : velocity: -131239, A : acceleration: 147400, R : relative: 293890, X : X: -52059, Y : Y: 2",None,None,0.000251899997238,2022:03:31:01:36:34.775223,2022:03:31:01:36:34.833945
1522,2022:03:31:01:59:24.831086,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001543999969726,2022:03:31:01:36:35.750285,2022:03:31:01:36:35.809021
1533,2022:03:31:01:59:24.833081,N9,ARM,"v : velocity: -130692, A : acceleration: 147400, R : relative: 293890, X : X: -72059, Y : Y: 2",None,None,0.0002860999957192,2022:03:31:01:36:36.397309,2022:03:31:01:36:36.455913
1552,2022:03:31:01:59:24.836073,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001496000040788,2022:03:31:01:36:37.602226,2022:03:31:01:36:37.660412
1567,2022:03:31:01:59:24.838068,N9,ARM,"v : velocity: -130145, A : acceleration: 147400, R : relative: 293890, X : X: -92059, Y : Y: 2",None,None,0.0003144000074826,2022:03:31:01:36:38.473208,2022:03:31:01:36:38.532033
1582,2022:03:31:01:59:24.840062,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003847999905701,2022:03:31:01:36:39.454258,2022:03:31:01:36:39.512037
1593,2022:03:31:01:59:24.842057,N9,ARM,"v : velocity: -129598, A : acceleration: 147400, R : relative: 293890, X : X: -112059, Y : Y: 2",None,None,0.0004659999976865,2022:03:31:01:36:40.100338,2022:03:31:01:36:40.159113
1608,2022:03:31:01:59:24.844051,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002749999985098,2022:03:31:01:36:41.064929,2022:03:31:01:36:41.123848
1623,2022:03:31:01:59:24.846046,N9,ARM,"v : velocity: -129051, A : acceleration: 147400, R : relative: 293890, X : X: -132058, Y : Y: 2",None,None,0.0004463999939616,2022:03:31:01:36:41.943297,2022:03:31:01:36:42.002860
1638,2022:03:31:01:59:24.848041,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001772999967215,2022:03:31:01:36:42.915305,2022:03:31:01:36:42.973590
1649,2022:03:31:01:59:24.849038,N9,ARM,"v : velocity: -129051, A : acceleration: 147400, R : relative: 293890, X : X: -152058, Y : Y: 2",None,None,0.0003005999897141,2022:03:31:01:36:43.566550,2022:03:31:01:36:43.624313
1668,2022:03:31:01:59:24.852030,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002275000006193,2022:03:31:01:36:44.762407,2022:03:31:01:36:44.819922
1679,2022:03:31:01:59:24.854025,N9,ARM,"v : velocity: -129051, A : acceleration: 147400, R : relative: 293890, X : X: -172058, Y : Y: 2",None,None,0.0003098000015597,2022:03:31:01:36:45.408440,2022:03:31:01:36:45.467425
1694,2022:03:31:01:59:24.856020,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002441999968141,2022:03:31:01:36:46.377324,2022:03:31:01:36:46.435730
1705,2022:03:31:01:59:24.857017,N9,ARM,"v : velocity: -128504, A : acceleration: 147400, R : relative: 293890, X : X: 167943, Y : Y: 2",None,None,0.0002895999932661,2022:03:31:01:36:47.022571,2022:03:31:01:36:47.079501
1720,2022:03:31:01:59:24.859012,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002980999997816,2022:03:31:01:36:47.996912,2022:03:31:01:36:48.056074
1731,2022:03:31:01:59:24.861006,N9,ARM,"v : velocity: -128504, A : acceleration: 147400, R : relative: 293890, X : X: 147943, Y : Y: 2",None,None,0.0001984999980777,2022:03:31:01:36:48.643418,2022:03:31:01:36:48.704010
1746,2022:03:31:01:59:24.863001,N9,MVNG,"axes: 1,2,3,0",None,None,0.0003098000015597,2022:03:31:01:36:49.614486,2022:03:31:01:36:49.672670
1757,2022:03:31:01:59:24.864996,N9,ARM,"v : velocity: -127956, A : acceleration: 147400, R : relative: 293890, X : X: 127943, Y : Y: 2",None,None,0.0002463000128045,2022:03:31:01:36:50.263266,2022:03:31:01:36:50.321577
1776,2022:03:31:01:59:24.866990,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002336000034119,2022:03:31:01:36:51.470138,2022:03:31:01:36:51.528178
1787,2022:03:31:01:59:24.868985,N9,ARM,"v : velocity: -127409, A : acceleration: 147400, R : relative: 293890, X : X: 107944, Y : Y: 2",None,None,0.0003817999968305,2022:03:31:01:36:52.114480,2022:03:31:01:36:52.174175
1806,2022:03:31:01:59:24.871977,N9,MVNG,"axes: 1,2,3,0",None,None,0.000191300001461,2022:03:31:01:36:53.320824,2022:03:31:01:36:53.378374
1817,2022:03:31:01:59:24.872974,N9,ARM,"v : velocity: -127409, A : acceleration: 147400, R : relative: 293890, X : X: 87944, Y : Y: 2",None,None,0.0001612000050954,2022:03:31:01:36:53.975243,2022:03:31:01:36:54.033762
1832,2022:03:31:01:59:24.874969,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001652000064495,2022:03:31:01:36:54.947406,2022:03:31:01:36:55.005640
1843,2022:03:31:01:59:24.876963,N9,ARM,"v : velocity: -127409, A : acceleration: 147400, R : relative: 293890, X : X: 67944, Y : Y: 2",None,None,0.0002989000058732,2022:03:31:01:36:55.590560,2022:03:31:01:36:55.649539
1862,2022:03:31:01:59:24.878958,N9,MVNG,"axes: 1,2,3,0",None,None,0.0002094999945256,2022:03:31:01:36:56.793932,2022:03:31:01:36:56.852340
1873,2022:03:31:01:59:24.880953,N9,ARM,"v : velocity: -127409, A : acceleration: 147400, R : relative: 293890, X : X: 47944, Y : Y: 2",None,None,0.000202099996386,2022:03:31:01:36:57.440915,2022:03:31:01:36:57.499058
1888,2022:03:31:01:59:24.882947,N9,MVNG,"axes: 1,2,3,0",None,None,0.0001985999988391,2022:03:31:01:36:58.413034,2022:03:31:01:36:58.470939
1899,2022:03:31:01:59:24.884942,N9,ARM,"v : velocity: -126862, A : acceleration: 147400, R : relative: 293890, X : X: 27945, Y : Y: 2",None,None,0.0002536000101827,2022:03:31:01:36:59.055622,2022:03:31:01:36:59.114872
1918,2022:03:31:01:59:24.886937,N9,MVNG,"axes: 1,2,3,0",None,None,0.000239999993937,2022:03:31:01:37:00.266064,2022:03:31:01:37:00.324762
1929,2022:03:31:01:59:24.888931,N9,ARM,"v : velocity: -126862, A : acceleration: 147400, R : relative: 293890, X : X: 7945, Y : Y: 2",None,None,0.000225900002988,2022:03:31:01:37:00.914261,2022:03:31:01:37:00.973015
1948,2022:03:31:01:59:24.891923,N9,MVNG,"axes: 1,2,3,0",None,None,0.0006055000121705,2022:03:31:01:37:02.108486,2022:03:31:01:37:02.168465
