time,_id,timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,script_control_line,output_bit_registers0_to_31,output_bit_registers32_to_63,output_int_register_0,output_int_register_1,output_int_register_2,output_int_register_3,output_int_register_4,output_int_register_5,output_int_register_6,output_int_register_7,output_int_register_8,output_int_register_9,output_int_register_10,output_int_register_11,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_int_register_20,output_int_register_21,output_int_register_22,output_int_register_23,output_double_register_0,output_double_register_1,output_double_register_2,output_double_register_3,output_double_register_4,output_double_register_5,output_double_register_6,output_double_register_7,output_double_register_8,output_double_register_9,output_double_register_10,output_double_register_11,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,output_double_register_20,output_double_register_21,output_double_register_22,output_double_register_23
11,2021:10:05:12:08:20.842995,1550312.25,-0.685953319,-2.011358382,-1.170198771,3.158593475,0.878184493,12.56945393,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450214697,0.716474626,1.360787581,-0.728083388,-0.189983998,-0.014792691,-0.171397315,13.28336975,7.052247317,-1.472203577,0.029930647,2.21E-06,-0.685905759,-2.011025568,-1.17068696,3.158738299,0.878324211,12.56948127,-0.338280767,-0.579263806,1.051294208,-0.445057929,-0.344667912,-0.000634509,-0.539279461,0.607444942,1.305446506,-0.72334379,-0.191268593,-0.204027295,-0.450214697,0.716474626,1.360787581,-0.728083388,-0.189983998,-0.014792691,-0.081178698,-0.302354305,0.282865133,1.208072735,-1.185290638,-1.221033995,0.001477652,-0.140245769,0.033692995,-0.009106117,-0.027051322,0.003957743,-75.91681738,4.323852848,6.097671862,-0.00443438,0.040998991,0.090462441,-0.081134597,-0.302431884,0.282860968,1.208139728,-1.185220425,-1.220978982,0.00028885,-0.137596681,0.03301452,-0.008673914,-0.026287042,-0.008872596,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.833472,7,253,253,253,253,253,253,1,-0.402225882,9.193734169,0.746990919,1,1,0.785596984,47.80599976,47.90719986,1.07758832,47.67092896,47.57059479,47.77125931,47.45593262,47.71392822,47.41293716,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2021:10:05:12:08:20.881958,1550312.29,-0.699619773,-2.034522621,-1.128310869,3.140916836,0.864776175,12.56942447,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450351458,0.744270674,1.363967873,-0.72330573,-0.189941774,-0.014792699,-0.172844518,13.60767778,7.076329151,-1.45500072,0.030091036,2.18E-06,-0.699399296,-2.034165998,-1.128898859,3.141167803,0.864934802,12.56943306,-0.336041719,-0.578143001,1.0470227,-0.439859003,-0.345085591,-0.000728005,-0.5942626,0.590338111,1.368376255,-0.794427335,-0.146578431,-0.208486408,-0.450351458,0.744270674,1.363967873,-0.72330573,-0.189941774,-0.014792699,-0.081226241,-0.307851738,0.28411227,1.208502953,-1.186395618,-1.220415634,-0.003466251,-0.13973145,0.029970891,-0.010995357,-0.028263096,0.006621501,-76.41621258,4.2022012,4.249146771,-0.003786064,-0.014055183,0.120141467,-0.081235063,-0.307921619,0.284125596,1.208482925,-1.186421441,-1.220486207,-0.005312911,-0.13685568,0.030217093,-0.009319125,-0.025945025,-0.00887796,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.835908,7,253,253,253,253,253,253,1,-0.210689753,9.366117477,0.191536129,1,1,0.782948424,47.82928467,47.93495941,1.023880601,47.68526077,47.57059479,47.81425476,47.4416008,47.69959641,47.38426971,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2021:10:05:12:08:20.921853,1550312.33,-0.713286226,-2.05768686,-1.086422967,3.123240198,0.851367857,12.569395,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450466127,0.771649301,1.366789215,-0.718491049,-0.189911577,-0.014792707,-0.174057929,13.92770983,7.097692941,-1.437664549,0.030205743,2.15E-06,-0.71307737,-2.05737557,-1.086917162,3.123465224,0.851649284,12.56938488,-0.34865433,-0.58676827,1.044967055,-0.436692834,-0.314873487,-0.001421396,-0.477044344,0.722090602,1.445679665,-0.82980907,-0.329045415,-0.196584404,-0.450466127,0.771649301,1.366789215,-0.718491049,-0.189911577,-0.014792707,-0.081542559,-0.313285059,0.285268253,1.208767219,-1.187708046,-1.220004929,-0.012105158,-0.131254703,0.025407081,-0.006537944,-0.021759635,-0.036211535,-75.96761297,6.211191211,3.402392845,-0.007787857,-0.024298364,0.04015724,-0.081559642,-0.313377585,0.285278363,1.20879651,-1.187624671,-1.21998113,-0.010915534,-0.135908215,0.027421724,-0.009957227,-0.025589737,-0.008882662,0,34.4375,35.75,37.875,40.875,43,42.9375,0.893328,7,253,253,253,253,253,253,1,-0.210689753,10.18972206,0.957680702,1,1,0.780620377,47.82570267,47.91973877,1.052972913,47.68526077,47.57059479,47.78559113,47.41293716,47.67092896,47.38426971,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2021:10:05:12:08:20.962780,1550312.37,-0.726952679,-2.080851099,-1.044535065,3.10556356,0.837959538,12.56936553,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450555864,0.798364422,1.369269243,-0.713595264,-0.189899451,-0.014792715,-0.175007518,14.24055771,7.116472229,-1.420036354,0.030251802,2.12E-06,-0.72688419,-2.080590387,-1.045006514,3.105835124,0.838258445,12.56937311,-0.337614089,-0.579153657,1.047261357,-0.43968451,-0.344678849,-0.001013415,-0.385178268,0.608644009,1.369702458,-0.790083647,-0.27707845,-0.187851548,-0.450555864,0.798364422,1.369269243,-0.713595264,-0.189899451,-0.014792715,-0.082123734,-0.318691982,0.286295576,1.208965795,-1.189053411,-1.219576076,-0.01501436,-0.137524249,0.024222831,-0.011681631,-0.027015432,0.004629064,-76.62382138,5.021671558,4.537933696,-0.008432389,0.008561706,0.078970956,-0.082108219,-0.318791521,0.286319382,1.209080317,-1.188829548,-1.219464181,-0.016511593,-0.134754121,0.024629937,-0.010587958,-0.025221296,-0.008886692,0,34.4375,35.75,37.875,40.875,43,42.9375,0.849492,7,253,253,253,253,253,253,1,-0.287304193,9.481039047,0.440533102,1,1,0.778626894,47.84361267,47.92063141,1.044018984,47.68526077,47.57059479,47.78559113,47.42726898,47.69959641,47.3699379,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2021:10:05:12:08:21.002096,1550312.41,-0.740619133,-2.104015338,-1.002647163,3.087886922,0.82455122,12.56933606,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450623777,0.824470522,1.371481153,-0.708461587,-0.189893696,-0.014792723,-0.175726161,14.54682204,7.133221268,-1.40155158,0.030273662,2.08E-06,-0.740219895,-2.103731295,-1.003244996,3.088163539,0.824550509,12.56932537,-0.345907897,-0.574829042,1.04449749,-0.443140358,-0.335726589,-0.000559143,-0.626154125,0.581179857,1.396182656,-0.747774065,-0.104922354,-0.185818702,-0.450623777,0.824470522,1.371481153,-0.708461587,-0.189893696,-0.014792723,-0.082795258,-0.324148031,0.287224023,1.209524694,-1.189703019,-1.218677555,-0.024012664,-0.13260256,0.022679007,-0.011603382,-0.025117579,-0.012610687,-75.83034657,3.18866873,4.504326828,-0.008023516,0.008693515,0.149221721,-0.082880383,-0.324155161,0.287248826,1.209334191,-1.190035505,-1.218935796,-0.022093649,-0.133393496,0.021843247,-0.011211056,-0.02483983,-0.008890042,0,34.4375,35.75,37.875,40.875,43,42.9375,0.863268,7,253,253,253,253,253,253,1,-0.095768064,9.634267807,0.957680643,1,1,0.776982489,47.82480621,47.92332077,1.014926672,47.68526077,47.59926605,47.79992294,47.42726898,47.71392822,47.3699379,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2021:10:05:12:08:21.041986,1550312.45,-0.754285586,-2.127179577,-0.960759261,3.070210284,0.811142902,12.56930659,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450666453,0.849916522,1.373210725,-0.703540863,-0.189876538,-0.014792731,-0.176177746,14.84586691,7.146317951,-1.383833583,0.030338838,2.05E-06,-0.754376237,-2.126886507,-0.961295545,3.070443316,0.811471999,12.56928912,-0.340018839,-0.577917516,1.045199513,-0.448564857,-0.32559967,-0.000548615,-0.407221198,0.66568464,1.485536218,-0.712088048,-0.307546645,-0.181144804,-0.450666453,0.849916522,1.373210725,-0.703540863,-0.189876538,-0.014792731,-0.083948184,-0.329333031,0.288055877,1.209369692,-1.191531472,-1.218726566,-0.027706299,-0.129068009,0.020430818,-0.007027789,-0.018888636,-0.016859283,-76.99721722,5.910194254,3.607837429,0.005378646,-0.019118783,0.069289313,-0.083875425,-0.329460252,0.28806693,1.20955799,-1.191241971,-1.218396417,-0.027654264,-0.131826707,0.01906316,-0.011826263,-0.024445469,-0.008892705,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.841885,7,253,253,253,253,253,253,1,0.478840351,9.730035782,-0.363918662,1,1,0.775701943,47.82570267,47.92510986,1.041783214,47.67092896,47.55626297,47.81425476,47.41293716,47.68526077,47.39860535,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2021:10:05:12:08:21.082983,1550312.49,-0.767952039,-2.150343816,-0.918871359,3.052533646,0.797734583,12.56927712,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450685071,0.87471789,1.37468278,-0.698339167,-0.189942161,-0.014792741,-0.176374763,15.13783683,7.157464656,-1.365103897,0.030089568,2.02E-06,-0.767554108,-2.150012156,-0.919363856,3.052765532,0.797878385,12.56931311,-0.345214605,-0.58012867,1.04747045,-0.436785996,-0.347164184,-0.000851783,-0.561673045,0.68541342,1.376924753,-0.779424906,-0.215340704,-0.188936174,-0.450685071,0.87471789,1.37468278,-0.698339167,-0.189942161,-0.014792741,-0.085001732,-0.334656671,0.288772232,1.209841721,-1.192338122,-1.217570181,-0.033846939,-0.133081136,0.015237954,-0.01523063,-0.027323108,-0.000489193,-75.66502769,4.88768146,3.645162027,-0.005863967,-0.014320967,0.084376048,-0.085092339,-0.334698557,0.288773987,1.209751583,-1.192448374,-1.217846491,-0.033186001,-0.130054387,0.016291172,-0.012433319,-0.024038351,-0.008894673,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.847753,7,253,253,253,253,253,253,1,-0.268150598,9.481039047,0.861912608,1,1,0.774800107,47.83017731,47.93585968,1.030593395,47.68526077,47.59926605,47.81425476,47.45593262,47.71392822,47.42726898,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2021:10:05:12:08:21.121855,1550312.53,-0.781618492,-2.173508055,-0.876983457,3.034857008,0.784326265,12.56924765,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450683681,0.898997227,1.375769712,-0.693199139,-0.189887365,-0.014792749,-0.176360052,15.42414263,7.165695132,-1.346596255,0.030297712,1.99E-06,-0.781596009,-2.173178335,-0.877623439,3.03508298,0.78431499,12.56926495,-0.339684784,-0.57585001,1.046704888,-0.443892181,-0.345843822,-0.001430192,-0.467599332,0.656496346,1.398136735,-0.723307669,-0.124120653,-0.196997702,-0.450683681,0.898997227,1.375769712,-0.693199139,-0.189887365,-0.014792749,-0.086569551,-0.339819563,0.289364757,1.209917328,-1.19356398,-1.217319191,-0.038395101,-0.130396068,0.014435866,-0.012760173,-0.024318061,0.003708209,-76.2102104,3.801312636,4.986994647,-0.026365546,0.031346755,0.099507256,-0.086529821,-0.339861874,0.289370351,1.209914853,-1.193654142,-1.21728647,-0.038681445,-0.12807744,0.01352877,-0.013031971,-0.023618618,-0.008895939,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.859801,7,253,253,253,253,253,253,1,-0.823605359,10.09395409,0.881066203,1,1,0.774291694,47.82570267,47.90451431,1.064162731,47.67092896,47.57059479,47.79992294,47.4416008,47.68526077,47.39860535,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2021:10:05:12:08:21.162791,1550312.57,-0.795284946,-2.196672294,-0.835095555,3.017180369,0.770917947,12.56921819,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450656249,0.922673465,1.376484598,-0.687998747,-0.189956147,-0.014792758,-0.176069774,15.70379756,7.171108403,-1.327871262,0.030036442,1.95E-06,-0.795049016,-2.196438452,-0.835583866,3.017379923,0.771238327,12.56920515,-0.338134527,-0.57492125,1.049246907,-0.444915295,-0.330608755,-0.000683916,-0.533883274,0.750145733,1.381352901,-0.689805329,-0.307691783,-0.185903728,-0.450656249,0.922673465,1.376484598,-0.687998747,-0.189956147,-0.014792758,-0.088136319,-0.344853521,0.289846271,1.21001334,-1.19486558,-1.216834229,-0.043340944,-0.124621461,0.012182761,-0.016006952,-0.025419759,-0.009971036,-76.06849547,6.482135858,4.042717674,-0.014585171,0.010723405,0.033152603,-0.088186272,-0.344942039,0.289856436,1.210047694,-1.194858701,-1.21671681,-0.044133202,-0.125897033,0.010777429,-0.013621964,-0.023186417,-0.008896498,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.844128,7,253,253,253,253,253,253,1,0,9.634267807,0.497993946,1,1,0.774191065,47.81943512,47.92600632,1.005977988,47.69959641,47.57059479,47.79992294,47.45593262,47.71392822,47.38426971,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2021:10:05:12:08:21.201669,1550312.61,-0.808951399,-2.219836532,-0.793207653,2.999503731,0.757509628,12.56918872,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450604375,0.945504998,1.376882795,-0.682626384,-0.190026535,-0.014792767,-0.175520852,15.97390836,7.174123627,-1.308527055,0.029769068,1.92E-06,-0.808719937,-2.219531199,-0.793691933,2.999604865,0.75775075,12.56919315,-0.346094489,-0.579397321,1.045104384,-0.438062787,-0.332920671,-0.000948015,-0.526975393,0.79122746,1.402290106,-0.714223564,-0.265039682,-0.186161414,-0.450604375,0.945504998,1.376882795,-0.682626384,-0.190026535,-0.014792767,-0.090020778,-0.349849579,0.290253688,1.21014049,-1.196002541,-1.21620721,-0.05084327,-0.122768512,0.007282751,-0.015053413,-0.02375015,-0.015612125,-76.03722886,5.202648716,4.596072925,0.00392076,0.019871785,0.078202193,-0.090059796,-0.349930943,0.290232712,1.210150014,-1.196061477,-1.216137975,-0.049533918,-0.123514601,0.00803861,-0.014203048,-0.022741902,-0.008896343,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.857772,7,253,253,253,253,253,253,1,-0.134075299,9.346963882,0.919373393,1,1,0.774512013,47.83465576,47.93048096,0.994788229,47.68526077,47.57059479,47.78559113,47.4416008,47.69959641,47.3699379,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2021:10:05:12:08:21.242043,1550312.65,-0.822617852,-2.243000771,-0.751319751,2.981827093,0.74410131,12.56915925,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450531962,0.967734417,1.376984681,-0.677138353,-0.190129568,-0.014792777,-0.174754595,16.2373064,7.17489513,-1.288766362,0.029377694,1.88E-06,-0.822589223,-2.242655417,-0.751987457,2.982149287,0.744238138,12.56916938,-0.33983922,-0.576384127,1.04625845,-0.437280476,-0.33827728,-0.000725642,-0.390963554,0.773973286,1.40139246,-0.849247158,-0.146563902,-0.190509126,-0.450531962,0.967734417,1.376984681,-0.677138353,-0.190129568,-0.014792777,-0.092175774,-0.354749513,0.29048473,1.210161777,-1.197344358,-1.215621577,-0.054193243,-0.121850411,0.005077714,-0.019467605,-0.026680026,-0.003996421,-76.48559072,4.11279386,3.152635796,-0.00851794,-0.015106128,0.130023337,-0.092148207,-0.354820536,0.290499711,1.210221732,-1.197261894,-1.21555043,-0.054876281,-0.120931844,0.005313765,-0.014774972,-0.022285232,-0.008895469,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.845904,7,253,253,253,253,253,253,1,-0.823605418,9.844957352,0.248996973,1,1,0.775267555,47.83465576,47.91794968,1.001501083,47.68526077,47.57059479,47.81425476,47.4416008,47.67092896,47.38426971,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2021:10:05:12:08:21.282275,1550312.69,-0.836284305,-2.26616501,-0.709431849,2.964150455,0.730692992,12.56912978,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.45043511,0.989354018,1.376636475,-0.671761829,-0.190177959,-0.014792787,-0.173729716,16.49386908,7.172258444,-1.269407176,0.029193879,1.85E-06,-0.835887734,-2.2658874,-0.709906757,2.964355631,0.731032729,12.5691453,-0.34361577,-0.577920675,1.044349074,-0.438361138,-0.319693506,-0.000705075,-0.622507155,0.83096838,1.403420329,-0.727727175,-0.313079,-0.188512459,-0.45043511,0.989354018,1.376636475,-0.671761829,-0.190177959,-0.014792787,-0.094336123,-0.359525356,0.290659528,1.210273278,-1.198429354,-1.214893278,-0.060778616,-0.114254341,0.00220011,-0.016875136,-0.022941752,-0.026353147,-76.10145949,5.918008641,3.077762839,-0.015579246,-0.005478815,0.059568093,-0.094449024,-0.359602846,0.290658019,1.210262781,-1.198459376,-1.214954646,-0.060153035,-0.118150725,0.00260433,-0.015337493,-0.02181657,-0.008893872,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.854616,7,253,253,253,253,253,253,1,-0.019153614,9.710882187,0.823605418,1,1,0.77646972,47.81495667,47.91078186,1.03730619,47.69959641,47.57059479,47.81425476,47.41293716,47.67092896,47.38426971,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2021:10:05:12:08:21.322165,1550312.73,-0.849950759,-2.289329249,-0.667543947,2.946473817,0.717284673,12.56910031,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450314439,1.010188185,1.375955445,-0.666234289,-0.190309792,-0.014792797,-0.172452779,16.74147681,7.167101541,-1.249504224,0.028693109,1.81E-06,-0.850035493,-2.289022108,-0.66803968,2.946655436,0.717621267,12.56910905,-0.3408764,-0.577898741,1.047418833,-0.445659071,-0.33267808,-0.000732134,-0.377536356,0.846629798,1.366166949,-0.683994293,-0.370091885,-0.195512667,-0.450314439,1.010188185,1.375955445,-0.666234289,-0.190309792,-0.014792797,-0.09702294,-0.364143278,0.290720026,1.210066398,-1.199959682,-1.214660662,-0.065348447,-0.11430019,0.000815017,-0.01416921,-0.019789499,-0.010638671,-76.84712792,5.946226339,3.635655036,-0.011378972,0.002950823,0.054821567,-0.096959479,-0.364269979,0.290708282,1.210273106,-1.199653349,-1.214351098,-0.065356989,-0.115173468,-8.83E-05,-0.015890365,-0.021336086,-0.008891547,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.866844,7,253,253,253,253,253,253,1,-0.095768064,9.481039047,-0.019153614,1,1,0.778129352,47.82032776,47.92152786,0.976880372,47.68526077,47.57059479,47.79992294,47.45593262,47.71392822,47.41293716,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2021:10:05:12:08:21.363093,1550312.77,-0.863617212,-2.312493488,-0.625656045,2.928797179,0.703876355,12.56907084,-0.341661332,-0.579105974,1.047197551,-0.441915954,-0.335207958,-0.000736715,0,0,0,0,0,0,-0.450175443,1.030469768,1.375047808,-0.660507274,-0.190406472,-0.014792807,-0.170981926,16.98286372,7.160228723,-1.228883025,0.028325864,1.77E-06,-0.863139455,-2.312123438,-0.626258492,2.929131194,0.703821063,12.56909714,-0.341634959,-0.582732379,1.049607992,-0.445425212,-0.342419535,-0.000711602,-0.615147471,0.927887082,1.369522452,-0.721505463,-0.072496571,-0.205407634,-0.450175443,1.030469768,1.375047808,-0.660507274,-0.190406472,-0.014792807,-0.099531115,-0.368839023,0.290647684,1.210474849,-1.20054727,-1.21323837,-0.07016562,-0.114050174,-0.002833182,-0.012839524,-0.017815073,-0.001659425,-75.62731593,4.044717011,3.773765567,-0.007997003,0.007495973,0.127177402,-0.099676518,-0.368814141,0.2906512,1.210252667,-1.200843238,-1.213740267,-0.070481025,-0.112002558,-0.002762641,-0.016433347,-0.020843954,-0.00888849,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.837217,7,253,253,253,253,253,253,1,-0.114921682,9.481039047,0.785298169,1,1,0.780255926,47.82480621,47.91704941,1.005977988,47.68526077,47.57059479,47.81425476,47.45593262,47.71392822,47.39860535,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2021:10:05:12:08:21.403219,1550312.81,-0.877283258,-2.335657037,-0.583769391,2.911121067,0.690468436,12.56904138,-0.340915336,-0.577841532,1.044911061,-0.440951058,-0.334476052,-0.000735106,0.372998047,0.632220792,-1.143245096,0.482447888,0.365952779,0.000804285,-0.411160076,1.088861942,1.342438161,-0.647513052,-0.177553663,-0.014746028,0.238812867,17.67662692,6.916115265,-1.182791033,0.076782426,5.64E-05,-0.877307717,-2.335423132,-0.584309101,2.911277934,0.690687418,12.56907329,-0.345301598,-0.582863331,1.045162201,-0.45077911,-0.324128628,-0.000738746,-0.406859577,0.986929715,1.468153954,-0.688765466,-0.240111351,-0.195758983,-0.411160076,1.088861942,1.342438161,-0.647513052,-0.177553663,-0.014746028,-0.102630776,-0.373141998,0.2904871,1.21007602,-1.202096607,-1.213406931,-0.077031585,-0.105379352,-0.004941772,-0.005707152,-0.010932631,-0.023610016,-76.56166691,5.83370612,2.678159008,-0.002650721,-0.007430294,0.069006339,-0.102596712,-0.373227509,0.290487539,1.210201436,-1.202028433,-1.213122654,-0.075353071,-0.108403628,-0.005405471,-0.016929143,-0.020295957,-0.0088653,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.842485,7,253,253,253,253,253,253,1,-0.038307227,10.32379723,0.191536129,1,1,0.782390816,47.82570267,47.91615295,0.947788,47.71392822,47.57059479,47.79992294,47.45593262,47.71392822,47.41293716,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
