time,_id,timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,script_control_line,output_bit_registers0_to_31,output_bit_registers32_to_63,output_int_register_0,output_int_register_1,output_int_register_2,output_int_register_3,output_int_register_4,output_int_register_5,output_int_register_6,output_int_register_7,output_int_register_8,output_int_register_9,output_int_register_10,output_int_register_11,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_int_register_20,output_int_register_21,output_int_register_22,output_int_register_23,output_double_register_0,output_double_register_1,output_double_register_2,output_double_register_3,output_double_register_4,output_double_register_5,output_double_register_6,output_double_register_7,output_double_register_8,output_double_register_9,output_double_register_10,output_double_register_11,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,output_double_register_20,output_double_register_21,output_double_register_22,output_double_register_23
11,2021:10:05:12:08:18.882394,1550310.29,-0.917851,-1.433179,-1.552817,2.963919,0.713351,12.626745,0,0,0,0,0,0,0,0,0,0,0,0,3.72E-18,0.486024123,0.957268295,-0.346036755,0.008120921,0,3.94E-17,5.262820421,7.248635111,-1.24597065,0.030847622,0,-0.91789848,-1.433143215,-1.552769065,2.963895484,0.713338792,12.62675656,0.001056147,0,0.000386809,0.000355325,0.001171229,8.88E-22,0.233280033,0.270741165,1.118961215,-0.14516744,0.136943817,0.088559411,3.72E-18,0.486024123,0.957268295,-0.346036755,0.008120921,0,-0.238946802,-0.204228549,0.344944655,1.136232625,-1.260669752,-1.227825331,0.000261928,-7.39E-06,-3.31E-05,-0.000604961,-0.000431771,-0.00011382,-76.13403069,9.792649191,4.01855342,0.034719389,0.008632496,0.086955409,-0.238932982,-0.204242125,0.344937926,1.136266084,-1.260589181,-1.227859533,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.59778,7,253,253,253,253,253,253,1,0.210689753,9.595960617,0.440533102,0,1,0,47.84182358,47.91884232,0.764269292,47.69959641,47.59926605,47.84292221,47.57059479,47.82859039,47.52759933,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2021:10:05:12:08:18.921696,1550310.33,-0.917851,-1.433179,-1.552817,2.963919,0.713351,12.626745,0,0,0,0,0,0,0,0,0,0,0,0,9.81E-19,0.486120716,0.957292701,-0.345985428,0.008081005,0,1.04E-17,5.263866352,7.248819924,-1.245785838,0.030696001,0,-0.917850796,-1.433203058,-1.552816749,2.96388404,0.713338494,12.62673248,0.000320974,5.23E-11,0.000205997,0.000796874,0.000383132,7.83E-37,0.232386917,0.229908377,1.122514367,-0.139448822,0.159200758,0.099150471,9.81E-19,0.486120716,0.957292701,-0.345985428,0.008081005,0,-0.238932035,-0.204246599,0.344943084,1.136289286,-1.260525641,-1.227910107,0.000116833,-4.42E-05,-0.00011606,-0.000801234,-0.000603557,-6.00E-05,-76.3187339,9.591419328,3.813583845,0.035447231,0.004414413,0.092934525,-0.238932982,-0.204242125,0.344937926,1.136266084,-1.260589181,-1.227859533,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.622056,7,253,253,253,253,253,253,1,0.191536129,9.806650162,0.555454791,0,1,0,47.81316376,47.91794968,0.764269292,47.68526077,47.59926605,47.82859039,47.57059479,47.82859039,47.54193115,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2021:10:05:12:08:18.961850,1550310.37,-0.917851,-1.433179,-1.552817,2.963919,0.713351,12.626745,0,0,0,0,0,0,0,0,0,0,0,0,-2.64E-17,0.486089753,0.957294003,-0.345982646,0.008085847,0,-2.79E-16,5.263531077,7.248829781,-1.245775822,0.030714395,0,-0.917839352,-1.433119134,-1.552828789,2.963883563,0.713326514,12.62672056,0.000190295,0,0.00012904,0.000260117,0.000163011,0,0.244292766,0.216964215,1.12567091,-0.133795738,0.12037985,0.09307345,-2.64E-17,0.486089753,0.957294003,-0.345982646,0.008085847,0,-0.23894008,-0.204238885,0.344943956,1.136301737,-1.260563912,-1.227840106,5.80E-05,-2.81E-05,-3.47E-05,-0.000311049,-0.000234042,2.80E-05,-76.2825811,9.632700438,3.786311004,0.036092199,0.005440814,0.091608545,-0.238932982,-0.204242125,0.344937926,1.136266084,-1.260589181,-1.227859533,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.599736,7,253,253,253,253,253,253,1,0.095768064,9.730035782,0.363918662,0,1,0,47.8140564,47.91526031,0.766510427,47.69959641,47.59926605,47.84292221,47.57059479,47.87158585,47.54193115,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2021:10:05:12:08:19.001743,1550310.41,-0.917850752,-1.433179289,-1.552816962,2.963919244,0.713351197,12.62674496,8.25E-05,-9.62E-05,1.28E-05,8.12E-05,6.57E-05,-1.39E-05,0.016002474,-0.018653206,0.002486287,0.015736506,0.01274576,-0.002689333,0.004005458,0.474547277,0.957440481,-0.34331241,0.009138532,-0.000329541,0.016960884,5.242407411,7.247922262,-1.242955616,0.030888044,-0.000192438,-0.917839352,-1.433143274,-1.552828789,2.963883563,0.713374436,12.62674464,0.00015782,-0.000147322,8.73E-05,0.000113733,0.000118577,0,0.239578485,0.186524212,1.098155975,-0.136810526,0.133847266,0.092260294,0.004005458,0.474547277,0.957440481,-0.34331241,0.009138532,-0.000329541,-0.238936552,-0.204230998,0.344943731,1.136261183,-1.260587597,-1.227878395,5.94E-05,-4.24E-05,-1.60E-05,-4.41E-05,-3.08E-05,3.95E-05,-76.05777058,9.627143512,3.912774152,0.036516184,0.007117409,0.085235736,-0.238932881,-0.204242198,0.344937885,1.136266137,-1.260589121,-1.227859531,3.35E-05,-2.44E-05,-1.38E-05,1.48E-05,1.58E-06,1.67E-05,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.77976,7,253,253,253,253,253,253,1,0.134075299,9.538499832,0.555454791,1,1,0.000178113,47.8140564,47.89913559,0.768746257,47.68526077,47.59926605,47.84292221,47.55626297,47.84292221,47.54193115,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2021:10:05:12:08:19.042636,1550310.45,-0.917781824,-1.433259635,-1.552806252,2.963987026,0.713406098,12.62673337,0.005321244,-0.006202682,0.000826756,0.005232802,0.004238301,-0.000894274,0.288325285,-0.336084964,0.044796779,0.283533182,0.229647288,-0.048455184,0.183866694,0.264490218,0.972406198,-0.210108852,0.073742226,-0.018876045,0.305606789,4.885131627,7.233248396,-1.194572777,0.033516318,-0.003467262,-0.917739693,-1.43326673,-1.552828789,2.964031382,0.713412583,12.62674464,0.009095112,-0.010673669,0.000104555,0.009317344,0.004857578,0,0.297281563,0.102142543,1.129844546,-0.060641229,0.191387489,0.043875892,0.183866694,0.264490218,0.972406198,-0.210108852,0.073742226,-0.018876045,-0.238893836,-0.204274176,0.344918043,1.136288659,-1.260564108,-1.227811554,0.003644984,-0.003247241,-0.001654201,0.000931116,0.000838301,0.004254461,-76.30751477,9.875754333,3.943204082,0.036135095,0.009758328,0.08601815,-0.238904906,-0.204262551,0.344926378,1.136281091,-1.26057227,-1.227859061,0.002159753,-0.001571105,-0.000888365,0.000951024,0.000101779,0.001079184,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.774697,7,253,253,253,253,253,253,1,0.306457818,9.576807022,0.172382519,1,1,0.014493213,47.81137085,47.88660431,0.748607814,47.68526077,47.59926605,47.84292221,47.61359787,47.84292221,47.54193115,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2021:10:05:12:08:19.082523,1550310.49,-0.917194864,-1.433943821,-1.552715057,2.96456423,0.713873603,12.62663473,0.028527639,-0.033253104,0.004432308,0.028053496,0.022721889,-0.004794279,0.897542294,-1.046215803,0.139450148,0.882624716,0.714880603,-0.150838581,0.389267622,0.075285546,1.042898362,-0.065813628,0.165464603,-0.099130102,0.951637323,4.094320066,7.200027373,-1.087378196,0.039840334,-0.010793398,-0.917037312,-1.434161396,-1.552707076,2.9647433,0.713967681,12.62665943,0.025810681,-0.032242712,0.005559263,0.020462267,0.013815863,-0.002727898,0.355067998,0.112364069,1.176239491,-0.079370394,0.195702761,-0.109443262,0.389267622,0.075285546,1.042898362,-0.065813628,0.165464603,-0.099130102,-0.238598391,-0.204495891,0.344796578,1.136423606,-1.260368057,-1.227815532,0.010439129,-0.009303131,-0.003513303,0.007486554,0.003836106,0.011985308,-76.34896977,9.677761015,4.000865857,0.032212617,0.009221787,0.087550724,-0.238666605,-0.204435725,0.344828326,1.13640841,-1.260428771,-1.227855048,0.011585327,-0.008410543,-0.004768565,0.005097873,0.000546681,0.005785494,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.783589,7,253,253,253,253,253,253,1,0.229843363,9.653421402,0.229843363,1,1,0.080269178,47.79704285,47.90182495,0.833654344,47.67092896,47.58493042,47.84292221,47.55626297,47.81425476,47.5132637,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2021:10:05:12:08:19.122622,1550310.53,-0.915106143,-1.43637853,-1.552390535,2.966618236,0.715537243,12.62628371,0.083177493,-0.09695544,0.012923195,0.081795044,0.066249777,-0.013978589,1.843653502,-2.149045725,0.286446393,1.813011106,1.468445706,-0.309839524,0.508464777,-0.055639862,1.152323345,-0.008633123,0.174401712,-0.207291581,1.95673359,2.878000203,7.147389267,-0.92123978,0.050354516,-0.022170825,-0.915120427,-1.436352522,-1.552271128,2.966540022,0.715581775,12.62629527,0.080268785,-0.093209207,0.013882266,0.075693622,0.061364248,-0.012674477,0.481169373,-0.109883696,1.165673971,0.08914499,0.187843785,-0.180577129,0.508464777,-0.055639862,1.152323345,-0.008633123,0.174401712,-0.207291581,-0.237823139,-0.205031307,0.344497533,1.136814021,-1.260020974,-1.227817878,0.032466956,-0.023953756,-0.012889631,0.014731506,0.002446415,0.018850999,-77.04316682,10.60205367,4.506951262,0.000240282,0.025643959,0.068384022,-0.237817486,-0.205049922,0.344478407,1.136861212,-1.259918018,-1.227840726,0.033848387,-0.024394835,-0.013965472,0.014857065,0.001604658,0.016867592,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.848161,7,253,253,253,253,253,253,1,0.861912608,9.366117477,-0.459686726,1,1,0.237147084,47.82570267,47.90540695,0.788889945,47.72826004,47.61359787,47.88592148,47.58493042,47.82859039,47.52759933,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2021:10:05:12:08:19.162569,1550310.57,-0.910080872,-1.442236212,-1.551609764,2.971559985,0.719539804,12.62543917,0.167099522,-0.194778745,0.025962067,0.164322249,0.133092566,-0.028082303,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.540537379,-0.074185096,1.155622472,0.004471952,0.184805452,-0.209208621,1.913847653,3.023560739,7.145592357,-0.93509504,0.053887894,-0.021606839,-0.91009504,-1.442176641,-1.551558733,2.971524401,0.719458461,12.62548553,0.166071579,-0.192646891,0.024739945,0.155816093,0.127730146,-0.026075922,0.491570979,-0.133284092,1.166315436,0.072583079,0.198806882,-0.221032575,0.540537379,-0.074185096,1.155622472,0.004471952,0.184805452,-0.209208621,-0.235778807,-0.206521476,0.343639202,1.137941129,-1.258724537,-1.227657723,0.067327378,-0.048523552,-0.027020339,0.033885682,0.007962508,0.038225973,-76.99815291,10.34133212,4.067746299,0.00249217,0.015096607,0.071712182,-0.23576751,-0.206514464,0.343630175,1.137948901,-1.258688516,-1.227805987,0.068330227,-0.048388922,-0.028354464,0.029814553,0.003275303,0.033881019,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.835416,7,253,253,253,253,253,253,1,0.555454791,9.366117477,-0.325611413,1,1,0.485984846,47.76748657,47.85973358,0.779936016,47.65659714,47.58493042,47.79992294,47.55626297,47.79992294,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2021:10:05:12:08:19.202525,1550310.61,-0.901959476,-1.451702877,-1.550347952,2.979546399,0.726008389,12.62407431,0.238970285,-0.278554549,0.037128547,0.234998485,0.190336681,-0.040160713,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.572483018,-0.08882619,1.157783494,0.016320265,0.194569089,-0.210978306,1.924062369,3.161979242,7.139022903,-0.944709747,0.06015738,-0.02160653,-0.901920144,-1.451589429,-1.550376296,2.979492827,0.725948274,12.62407452,0.228970826,-0.273683071,0.03753506,0.227866992,0.186710805,-0.040375747,0.549265683,-0.167793155,1.169770956,0.045455631,0.217014581,-0.206636846,0.572483018,-0.08882619,1.157783494,0.016320265,0.194569089,-0.210978306,-0.232443398,-0.208843976,0.342249761,1.139749319,-1.256656062,-1.227648343,0.095404337,-0.065145169,-0.039968318,0.044283957,0.005880201,0.042050074,-76.87233278,9.860616098,4.465694177,0.005804064,0.020668486,0.084725847,-0.232433786,-0.208841828,0.342240391,1.139701614,-1.256699503,-1.227748989,0.098464735,-0.067761021,-0.041237814,0.042562107,0.004802711,0.048441539,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.972036,7,253,253,253,253,253,253,1,0.383072257,9.423578262,-0.210689753,1,1,0.697987877,47.82122421,47.91615295,0.896316051,47.72826004,47.59926605,47.84292221,47.55626297,47.81425476,47.5132637,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2021:10:05:12:08:19.242819,1550310.65,-0.890963249,-1.464520576,-1.54863948,2.990359863,0.734766739,12.62222632,0.310841047,-0.362330353,0.048295028,0.305674722,0.247580796,-0.052239123,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.604804021,-0.099183916,1.159523915,0.02731638,0.204878085,-0.212747969,1.93821069,3.347723319,7.129268575,-0.957392954,0.068498433,-0.021606137,-0.891136948,-1.464392425,-1.548630595,2.990223094,0.734632611,12.62226817,0.303458333,-0.359883457,0.047950421,0.30101946,0.243142307,-0.051171385,0.705104411,-0.188781157,1.122294426,0.083310321,0.297868669,-0.219199747,0.604804021,-0.099183916,1.159523915,0.02731638,0.204878085,-0.212747969,-0.227940862,-0.211880353,0.340346613,1.142016246,-1.254049906,-1.227668859,0.127163019,-0.084335435,-0.054049781,0.056211246,0.008040613,0.06005114,-76.82009539,9.49608067,5.208653152,-0.001219789,0.029337072,0.08266384,-0.227880401,-0.211914648,0.340321479,1.142064683,-1.254002544,-1.227670098,0.129342469,-0.085580146,-0.054846302,0.055227409,0.006454505,0.062989206,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.855636,7,253,253,253,253,253,253,1,0.344765037,9.136273384,-0.421379507,1,1,0.910751215,47.8140564,47.90719986,0.876172364,47.71392822,47.58493042,47.84292221,47.54193115,47.81425476,47.5132637,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2021:10:05:12:08:19.281718,1550310.69,-0.877092192,-1.480689306,-1.546484349,3.004000377,0.745814853,12.61989518,0.38271181,-0.446106157,0.059461508,0.376350958,0.30482491,-0.064317533,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.637527635,-0.105110331,1.160716023,0.037329261,0.215801093,-0.214517602,1.956577282,3.582570056,7.1153623,-0.973616482,0.079171834,-0.021605633,-0.877309624,-1.480485381,-1.546536207,3.003905459,0.745648384,12.61990831,0.385654122,-0.437613994,0.059071209,0.373158485,0.303348124,-0.064928629,0.670611262,-0.271870643,1.160824656,0.036399484,0.243585199,-0.215014428,0.637527635,-0.105110331,1.160716023,0.037329261,0.215801093,-0.214517602,-0.222154478,-0.215615458,0.337857883,1.1449928,-1.250685756,-1.22754752,0.160514342,-0.10098039,-0.068658619,0.064651666,0.005055601,0.081929441,-77.27488076,9.730054741,5.074957256,0.005948536,0.033111421,0.07241483,-0.222074451,-0.215660875,0.33784022,1.145029017,-1.250594294,-1.22756769,0.161113566,-0.101346218,-0.069389619,0.067783292,0.008265577,0.077519936,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.833088,7,253,253,253,253,253,253,1,0.517147541,9.346963882,-0.59376204,1,1,1.124511014,47.8158493,47.90988541,0.927649558,47.68526077,47.57059479,47.82859039,47.57059479,47.79992294,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2021:10:05:12:08:19.322212,1550310.73,-0.860346305,-1.500209068,-1.543882559,3.02046794,0.759152732,12.61708091,0.454582572,-0.529881961,0.070627988,0.447027194,0.362069025,-0.076395943,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.670690736,-0.103047252,1.16120247,0.046377373,0.227378982,-0.216287201,1.979547276,3.867111349,7.096112613,-0.993313844,0.092332823,-0.021604999,-0.860472027,-1.500048713,-1.54397285,3.020319148,0.758978426,12.61706878,0.446277142,-0.528353333,0.071621373,0.443352401,0.362628937,-0.075827986,0.73226589,-0.078566514,1.147654653,0.069096997,0.226215184,-0.189684108,0.670690736,-0.103047252,1.16120247,0.046377373,0.227378982,-0.216287201,-0.215038416,-0.219967578,0.334779927,1.148625204,-1.246364715,-1.227480689,0.19168771,-0.112263623,-0.084338009,0.080481427,0.011082673,0.083162856,-76.45755312,9.350717953,4.786810438,0.005155887,0.034342439,0.068842597,-0.214978161,-0.219988023,0.334755141,1.148583141,-1.246470731,-1.227439617,0.193868793,-0.114537305,-0.085070255,0.080200766,0.010268767,0.092029482,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.852096,7,253,253,253,253,253,253,1,0.363918662,9.346963882,0.095768064,1,1,1.339505539,47.82570267,47.93675232,0.920931458,47.69959641,47.59926605,47.82859039,47.55626297,47.81425476,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2021:10:05:12:08:19.363145,1550310.77,-0.840725587,-1.523079863,-1.54083411,3.039762553,0.774780375,12.61378351,0.526453334,-0.613657765,0.081794469,0.51770343,0.41931314,-0.088474353,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.700918757,-0.090866899,1.160770247,0.054529344,0.239530521,-0.218056778,2.007178458,4.19379601,7.069906565,-1.016237932,0.107672843,-0.021604284,-0.840993706,-1.522625723,-1.540820718,3.03943841,0.774700522,12.61382021,0.522774518,-0.611498594,0.083523586,0.523035705,0.411316514,-0.08898858,0.761782706,-0.290347189,1.143680096,0.139080703,0.247550145,-0.20944345,0.700918757,-0.090866899,1.160770247,0.054529344,0.239530521,-0.218056778,-0.206683841,-0.224666498,0.331086216,1.152587861,-1.241901433,-1.22727423,0.226775596,-0.126039008,-0.10283199,0.086270755,0.006114652,0.110842479,-77.51106065,9.768271167,4.650951066,-0.001373566,0.021932429,0.05439748,-0.206551574,-0.224782282,0.331016857,1.152713205,-1.241627292,-1.227283139,0.22762398,-0.124609376,-0.102081123,0.092448676,0.012494294,0.106513418,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.836569,7,253,253,253,253,253,253,1,0.383072257,9.251194954,-0.823605418,1,1,1.555972707,47.82211685,47.91884232,0.932121217,47.68526077,47.58493042,47.84292221,47.57059479,47.81425476,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2021:10:05:12:08:19.402251,1550310.81,-0.818230038,-1.549301689,-1.537339002,3.061884214,0.792697783,12.61000296,0.598324097,-0.697433569,0.092960949,0.588379666,0.476557254,-0.100552763,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.725859585,-0.073778219,1.159273673,0.061699623,0.252425844,-0.219826309,2.040219639,4.575539842,7.035641036,-1.042696785,0.125838154,-0.021603396,-0.818589513,-1.549127124,-1.537478089,3.061682387,0.792384923,12.61006672,0.600069582,-0.696307123,0.090601839,0.579477429,0.473243952,-0.101682201,0.686926186,-0.047611736,1.261918902,0.096585713,0.367699832,-0.242161974,0.725859585,-0.073778219,1.159273673,0.061699623,0.252425844,-0.219826309,-0.196880097,-0.229871369,0.326603009,1.157343747,-1.235978889,-1.22722479,0.261875071,-0.131472542,-0.119070763,0.113022381,0.021852203,0.125974328,-76.65322325,8.196112238,4.722371216,-0.003537009,0.024068325,0.082675758,-0.196755867,-0.229907682,0.326568501,1.157402998,-1.236059034,-1.227094847,0.262303716,-0.130999183,-0.12060276,0.104493436,0.014969139,0.120967116,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.835153,7,253,253,253,253,253,253,1,-0.383072257,9.864110947,0.421379507,1,1,1.774145685,47.84540176,47.9430275,0.947788,47.67092896,47.58493042,47.84292221,47.55626297,47.81425476,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2021:10:05:12:08:19.442207,1550310.85,-0.792859659,-1.578874548,-1.533397234,3.086832926,0.812904955,12.60573929,0.670194859,-0.781209373,0.10412743,0.659055903,0.533801369,-0.112631173,1.796769059,-2.094395102,0.27916201,1.766905905,1.431102866,-0.301960249,0.751276474,-0.053527948,1.156378149,0.068042648,0.265855682,-0.221595825,2.078240737,4.993255125,6.990782359,-1.072134321,0.146033842,-0.021602451,-0.793129269,-1.57844462,-1.533316612,3.086467429,0.812635422,12.60578641,0.666823268,-0.781594515,0.103434823,0.658633769,0.526825964,-0.110094026,0.849280417,-0.223358065,1.141946912,0.157913029,0.338591665,-0.219388843,0.751276474,-0.053527948,1.156378149,0.068042648,0.265855682,-0.221595825,-0.185690608,-0.235151788,0.32142915,1.162605841,-1.229909163,-1.226715453,0.296837074,-0.134356804,-0.140721344,0.115016825,0.018676586,0.139045018,-76.63493299,7.617200016,6.092146157,0.004326274,0.03137412,0.099427921,-0.18555734,-0.235205444,0.321346286,1.162633969,-1.229760832,-1.226870563,0.297724541,-0.133131,-0.140800026,0.116298833,0.017716363,0.135385755,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.839653,7,253,253,253,253,253,253,1,0,8.6957407,-0.095768064,1,1,1.994246041,47.84361267,47.93585968,0.961218894,47.68526077,47.54193115,47.82859039,47.5132637,47.79992294,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
