time,_id,timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,script_control_line,output_bit_registers0_to_31,output_bit_registers32_to_63,output_int_register_0,output_int_register_1,output_int_register_2,output_int_register_3,output_int_register_4,output_int_register_5,output_int_register_6,output_int_register_7,output_int_register_8,output_int_register_9,output_int_register_10,output_int_register_11,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_int_register_20,output_int_register_21,output_int_register_22,output_int_register_23,output_double_register_0,output_double_register_1,output_double_register_2,output_double_register_3,output_double_register_4,output_double_register_5,output_double_register_6,output_double_register_7,output_double_register_8,output_double_register_9,output_double_register_10,output_double_register_11,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,output_double_register_20,output_double_register_21,output_double_register_22,output_double_register_23
11,2021:10:05:12:08:14.681807,1550306.09,-1.229852711,-0.422282153,-1.713366363,2.207210771,-1.866694149,12.62755625,-0.001455631,-0.032600779,-0.048808212,0.069982063,0.286932129,-0.000259107,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.037758812,-0.957213421,0.621879982,0.786952486,0.257797166,-0.005237967,0.04083469,-7.00190812,6.32737799,1.95215403,0.248328288,-0.000132369,-1.229777161,-0.422200517,-1.713214517,2.207151337,-1.866833035,12.62753738,-0.00067802,-0.034562919,-0.049570478,0.068555795,0.278332055,0,0.074870661,-0.928748846,0.478521287,0.790568829,0.332869768,-0.132148251,-0.037758812,-0.957213421,0.621879982,0.786952486,0.257797166,-0.005237967,-0.013833459,-0.141756608,0.363803466,1.458690231,0.449195855,0.542313778,-0.048491086,-0.056494218,-0.004147836,0.021054066,-0.013515813,-0.278256048,41.51610406,-64.31503113,8.032124545,-0.006423274,-0.011647274,0.110821354,-0.013858508,-0.141811657,0.363754414,1.458905132,0.44902456,0.542172279,-0.050422293,-0.05732423,-0.003251049,0.017169441,-0.015233896,-0.287625359,0,34.5,35.75,37.875,40.875,43,42.9375,0.854497,7,253,253,253,253,253,253,1,0.038307227,9.710882187,0.746990919,1,1,0.124489728,47.8122673,47.8919754,0.797838628,47.68526077,47.59926605,47.82859039,47.49893188,47.78559113,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2021:10:05:12:08:14.721542,1550306.13,-1.229919436,-0.423776554,-1.715603702,2.210418708,-1.853541348,12.62754437,-0.001880632,-0.042119255,-0.063058785,0.090414783,0.370707933,-0.000334759,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.050067805,-0.955839291,0.622904416,0.792238864,0.269059177,-0.006757178,0.039149919,-6.955289199,6.361753761,1.956075249,0.246005749,-0.000132822,-1.229812924,-0.423781113,-1.715508223,2.210367365,-1.853632275,12.6275617,-0.00185695,-0.043538027,-0.066543363,0.090442315,0.36784333,-7.90E-14,0.015098833,-0.923917413,0.531498909,0.791326225,0.315706283,-0.145125821,-0.050067805,-0.955839291,0.622904416,0.792238864,0.269059177,-0.006757178,-0.016153616,-0.144398304,0.363622565,1.461389857,0.438547619,0.532551684,-0.065048699,-0.073333888,-0.005801776,0.026846728,-0.017952436,-0.368721559,40.68767568,-64.81044092,8.003145936,-0.013900379,-0.016607946,0.11471225,-0.016182526,-0.144421834,0.363602153,1.461454788,0.438409258,0.53238669,-0.06585735,-0.07307135,-0.004382332,0.022117296,-0.019499176,-0.371616388,0,34.5,35.75,37.875,40.875,43,42.9375,0.860401,7,253,253,253,253,253,253,1,0.038307227,9.615114212,0.881066203,1,1,0.160696203,47.82480621,47.90003586,0.762033403,47.68526077,47.57059479,47.79992294,47.52759933,47.75692368,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2021:10:05:12:08:14.762474,1550306.17,-1.230003161,-0.425651694,-1.718411065,2.214443954,-1.837037515,12.62752947,-0.002305634,-0.05163773,-0.077309358,0.110847502,0.454483737,-0.00041041,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.062423733,-0.953517076,0.624897228,0.797794531,0.280203076,-0.00827642,0.036967928,-6.898758495,6.403462294,1.960966092,0.243234557,-0.000133396,-1.229909722,-0.425588922,-1.71845603,2.214365407,-1.837122265,12.62751333,-0.00411083,-0.051803306,-0.074903697,0.112968631,0.450443536,-0.000556205,-0.074361369,-0.935961306,0.520525157,0.85493803,0.265517592,-0.152489662,-0.062423733,-0.953517076,0.624897228,0.797794531,0.280203076,-0.00827642,-0.019108044,-0.147624305,0.363375221,1.464615127,0.42524744,0.520216691,-0.081289776,-0.087387492,-0.004330591,0.022724608,-0.024668244,-0.453391657,39.88079104,-65.26350605,8.060053193,-0.01475185,-0.019683867,0.111215036,-0.019134076,-0.14764706,0.363402008,1.464584295,0.425093294,0.520090957,-0.081815532,-0.088045316,-0.005649981,0.027015479,-0.02362497,-0.455617031,0,34.5,35.75,37.875,40.875,43,42.9375,0.856201,7,253,253,253,253,253,253,1,0.019153614,9.730035782,0.938527048,1,1,0.196585926,47.80599976,47.90361404,0.768746257,47.69959641,47.58493042,47.84292221,47.54193115,47.79992294,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2021:10:05:12:08:14.802575,1550306.21,-1.230103887,-0.427907572,-1.721788451,2.219286508,-1.817182649,12.62751154,-0.002730636,-0.061156206,-0.091559931,0.131280221,0.538259541,-0.000486062,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.07483188,-0.950166269,0.627916515,0.80341483,0.291213047,-0.009795694,0.034232766,-6.831466338,6.452943511,1.966089655,0.239954636,-0.000134089,-1.230065171,-0.427874283,-1.721813798,2.219166442,-1.817433659,12.62748919,-0.004033545,-0.059694514,-0.087482907,0.132765606,0.533005297,-0.000731694,-0.096759886,-0.909589112,0.528014719,0.851125479,0.346228212,-0.162227735,-0.07483188,-0.950166269,0.627916515,0.80341483,0.291213047,-0.009795694,-0.022683711,-0.151408151,0.363113495,1.468312808,0.409335202,0.505474611,-0.097719417,-0.10073338,-0.005095258,0.02496255,-0.029325283,-0.535695347,38.24939435,-66.44189699,7.831101274,-0.011435182,-0.016163067,0.10963309,-0.022735989,-0.151452585,0.363147968,1.468246374,0.409079497,0.505273809,-0.098389727,-0.102053351,-0.007081563,0.031852879,-0.027579823,-0.539629256,0,34.5,35.75,37.875,40.875,43,42.9375,0.861144,7,253,253,253,253,253,253,1,-0.038307227,9.500192642,0.804451764,1,1,0.232083932,47.82749176,47.92510986,0.815751791,47.69959641,47.57059479,47.82859039,47.54193115,47.79992294,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2021:10:05:12:08:14.841760,1550306.25,-1.230221612,-0.43054419,-1.72573586,2.224946372,-1.793976751,12.62749059,-0.003155637,-0.070674681,-0.105810503,0.15171294,0.622035345,-0.000561714,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.08729798,-0.945792244,0.631914874,0.809072862,0.302100992,-0.011315,0.030883705,-6.753457646,6.509838458,1.971349084,0.236211194,-0.000134905,-1.230160538,-0.430542664,-1.725794196,2.22488205,-1.794404332,12.62748919,-0.003645628,-0.068537898,-0.101469532,0.152405724,0.62132585,-0.000731745,-0.155111969,-0.900933027,0.54256165,0.827036262,0.415734082,-0.147631228,-0.08729798,-0.945792244,0.631914874,0.809072862,0.302100992,-0.011315,-0.026916904,-0.155743776,0.362795017,1.472440402,0.390772965,0.488287523,-0.115835798,-0.114021274,-0.00668465,0.0297327,-0.033472463,-0.62343863,37.56756716,-67.01212979,7.741088861,-0.009799567,-0.011055595,0.142788353,-0.027014501,-0.15579575,0.362832957,1.472384145,0.390371469,0.487921945,-0.115656773,-0.114892622,-0.008702547,0.036618451,-0.031332327,-0.6236549,0,34.5,35.75,37.875,40.875,43,42.9375,0.855264,7,253,253,253,253,253,253,1,-0.038307227,9.787496567,0.785298109,1,1,0.26711371,47.81674576,47.91794968,0.82694155,47.71392822,47.59926605,47.82859039,47.54193115,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2021:10:05:12:08:14.881810,1550306.29,-1.230356338,-0.433561547,-1.730253291,2.231423544,-1.767419821,12.6274666,-0.003580639,-0.080193157,-0.120061076,0.17214566,0.70581115,-0.000637366,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.099828416,-0.940433088,0.636804241,0.814646302,0.312854,-0.012834341,0.026853159,-6.665117711,6.573480314,1.976303922,0.231955188,-0.00013585,-1.230329339,-0.433546023,-1.730230212,2.231376572,-1.767710511,12.6274892,-0.006460846,-0.079002783,-0.118670367,0.173030809,0.702215075,-0.000686722,-0.111399591,-0.898030758,0.513072431,0.810699344,0.296273559,-0.144907281,-0.099828416,-0.940433088,0.636804241,0.814646302,0.312854,-0.012834341,-0.03193667,-0.160582049,0.362447075,1.476904819,0.369212737,0.468276189,-0.133470125,-0.125539498,-0.009657509,0.037930402,-0.035731077,-0.706984621,34.35990076,-67.97420847,8.122281558,-0.019984031,-0.02068027,0.095064909,-0.031998543,-0.160625565,0.362448932,1.476931119,0.368973701,0.468020178,-0.133673952,-0.12634929,-0.010535811,0.041301225,-0.034851128,-0.707695653,0,34.5,35.75,37.875,40.875,43,42.9375,0.862236,7,253,253,253,253,253,253,1,0.229843363,9.806650162,1.18752408,1,1,0.30159719,47.81137085,47.91884232,0.788889945,47.69959641,47.59926605,47.82859039,47.54193115,47.78559113,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2021:10:05:12:08:14.921758,1550306.33,-1.230508063,-0.436959643,-1.735340746,2.238718024,-1.737511859,12.6274396,-0.004005641,-0.089711633,-0.134311649,0.192578379,0.789586954,-0.000713017,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.11242689,-0.93431709,0.642393275,0.820043242,0.323515514,-0.014353715,0.022101955,-6.568820473,6.642420184,1.980623239,0.227351637,-0.00013692,-1.230460469,-0.436930613,-1.735181689,2.23866622,-1.737870995,12.62744105,-0.004727502,-0.086331859,-0.13551043,0.190892622,0.781979859,-0.000656116,-0.189275533,-0.938462079,0.482225984,0.833461881,0.427057564,-0.151611671,-0.11242689,-0.93431709,0.642393275,0.820043242,0.323515514,-0.014353715,-0.0376437,-0.165816799,0.362035471,1.481626361,0.345202906,0.445862745,-0.151176032,-0.134693332,-0.012968641,0.045326872,-0.037939147,-0.784879365,32.62243554,-69.56022868,7.742858976,-0.0110497,-0.016042362,0.102779932,-0.037718885,-0.165882259,0.361986996,1.481811176,0.344891699,0.445551596,-0.15247527,-0.136198032,-0.012601114,0.045890313,-0.038104938,-0.791753035,0,34.5,35.75,37.875,40.875,43,42.9375,0.873372,7,253,253,253,253,253,253,1,0.153228909,9.710882187,0.804451764,1,1,0.335454872,47.83107376,47.91436386,0.820223451,47.69959641,47.58493042,47.84292221,47.52759933,47.78559113,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2021:10:05:12:08:14.962685,1550306.37,-1.230676789,-0.440738478,-1.740998223,2.246829814,-1.704252865,12.62740956,-0.004430643,-0.099230108,-0.148562222,0.213011098,0.873362758,-0.000788669,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.125101847,-0.927312827,0.64877532,0.824977753,0.334057246,-0.015873122,0.016540695,-6.463178509,6.717364905,1.983277494,0.222293093,-0.000138117,-1.230627839,-0.440759496,-1.740849733,2.246763154,-1.704566781,12.62741708,-0.004619446,-0.098170176,-0.149162337,0.216557726,0.865622044,-0.000985375,-0.187871277,-0.877618372,0.465330273,0.819505274,0.357826591,-0.175151616,-0.125101847,-0.927312827,0.64877532,0.824977753,0.334057246,-0.015873122,-0.044136248,-0.171449442,0.361471905,1.486839704,0.318410037,0.420780547,-0.170360126,-0.143495658,-0.014116301,0.046365939,-0.04178964,-0.868292632,29.98805384,-70.63368244,7.531477035,-0.016792767,-0.017051743,0.089223922,-0.044207124,-0.171496818,0.361437533,1.486938541,0.318132135,0.420497757,-0.17206751,-0.144202144,-0.014914517,0.050374916,-0.041062546,-0.87582837,0,34.5,35.75,37.875,40.875,43,42.9375,0.848652,7,253,253,253,253,253,253,1,0.325611442,9.730035782,0.708683729,1,1,0.36860614,47.82570267,47.9116745,0.860510886,47.68526077,47.58493042,47.82859039,47.5132637,47.77125931,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2021:10:05:12:08:15.002741,1550306.41,-1.230862515,-0.444898051,-1.747225724,2.255758912,-1.667642839,12.6273765,-0.004855644,-0.108748584,-0.162812795,0.233443817,0.957138562,-0.000864321,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.13785742,-0.919478055,0.655849508,0.829331833,0.344523234,-0.017392562,0.010125667,-6.34878137,6.797550677,1.983841797,0.21694683,-0.000139435,-1.230855767,-0.44486268,-1.746997595,2.255626603,-1.66819555,12.62738121,-0.006224696,-0.108762823,-0.165264428,0.231077358,0.954158962,-0.000640623,-0.212259352,-0.866288126,0.489189386,0.855437636,0.443998158,-0.150908828,-0.13785742,-0.919478055,0.655849508,0.829331833,0.344523234,-0.017392562,-0.051385296,-0.177296437,0.360846565,1.492032004,0.289134538,0.39327072,-0.19192857,-0.149953844,-0.01896038,0.059375583,-0.042219648,-0.95830962,28.67710447,-71.04774164,7.745725769,-0.009885701,-0.009741849,0.139521468,-0.051494519,-0.177390542,0.360790368,1.492217735,0.288703007,0.392838897,-0.192426082,-0.150114327,-0.017487778,0.054744327,-0.043692837,-0.959922767,0,34.5,35.75,37.875,40.875,43,42.9375,0.860497,7,253,253,253,253,253,253,1,0.172382519,9.500192642,0.842759013,1,1,0.400969786,47.82480621,47.90988541,0.838131368,47.69959641,47.59926605,47.84292221,47.5132637,47.75692368,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2021:10:05:12:08:15.041595,1550306.45,-1.23106524,-0.449438364,-1.754023247,2.265505319,-1.62768178,12.62734042,-0.005280646,-0.11826706,-0.177063368,0.253876536,1.040914366,-0.000939972,-0.010625042,-0.23796189,-0.356264321,0.510817981,2.094395102,-0.001891292,-0.150701369,-0.910866407,0.663592504,0.832838852,0.352825872,-0.018912035,0.002774782,-6.226175521,6.8828008,1.981356094,0.211267808,-0.000140878,-1.231010739,-0.44938405,-1.754114032,2.265423937,-1.628242795,12.62734487,-0.004747653,-0.119939625,-0.1758416,0.256083995,1.035126448,-0.000895861,-0.262029022,-0.861856401,0.580509305,0.813252926,0.489027441,-0.157212183,-0.150701369,-0.910866407,0.663592504,0.832838852,0.352825872,-0.018912035,-0.059477943,-0.183418317,0.359988775,1.497608317,0.257117847,0.363012518,-0.211909525,-0.153664703,-0.019584264,0.057196214,-0.046132686,-1.037723578,26.07775311,-72.11408714,7.157827664,-0.009092892,-0.008778614,0.147203104,-0.059610643,-0.183474657,0.360034953,1.497543511,0.256613827,0.362554171,-0.213490708,-0.153678247,-0.020327713,0.05898793,-0.045964798,-1.044037098,0,34.5,35.75,37.875,40.875,43,42.9375,0.842749,7,253,253,253,253,253,253,1,0.287304223,9.864110947,0.881066203,1,1,0.432464807,47.8015213,47.90003586,0.856033921,47.65659714,47.57059479,47.81425476,47.49893188,47.75692368,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2021:10:05:12:08:15.082482,1550306.49,-1.231277694,-0.454196531,-1.76114693,2.27571938,-1.585803303,12.6273026,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.154663977,-0.874291948,0.694781193,0.818322609,0.29831762,-0.018990286,-0.029542727,-5.840084305,7.120964446,1.927954119,0.002044387,-6.26E-06,-1.231215302,-0.454129295,-1.761262655,2.275596305,-1.586283032,12.62730884,-0.006073632,-0.121749148,-0.174742162,0.253236234,1.056035161,-0.000946515,-0.260759562,-0.859218717,0.550335109,0.872523606,0.342196018,-0.163539246,-0.154663977,-0.874291948,0.694781193,0.818322609,0.29831762,-0.018990286,-0.068165208,-0.189406351,0.359126933,1.502766277,0.223476373,0.331111487,-0.220902048,-0.145219373,-0.0214646,0.060343169,-0.044429571,-1.060029571,22.31791908,-73.54985594,6.989823069,-0.009503257,-0.016188181,0.126615317,-0.068282207,-0.189452641,0.359190419,1.502635336,0.223024907,0.330713721,-0.21882696,-0.144331476,-0.021776418,0.058767568,-0.044606747,-1.050436186,0,34.5,35.75,37.875,40.875,43,42.9375,0.869941,7,253,253,253,253,253,253,1,0.229843363,9.710882187,0.536301136,1,1,0.432040861,47.80957794,47.90899277,0.864982545,47.71392822,47.57059479,47.81425476,47.52759933,47.78559113,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2021:10:05:12:08:15.122375,1550306.53,-1.231490194,-0.458955769,-1.768272217,2.28593574,-1.543915401,12.62726477,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.154747979,-0.864124063,0.704903446,0.817591244,0.297128988,-0.018990285,-0.030432325,-5.733288854,7.19761226,1.925320701,-0.002470678,-6.25E-06,-1.231466118,-0.458836512,-1.768126011,2.285808964,-1.544433419,12.62728503,-0.007336892,-0.117810249,-0.178585351,0.262183726,1.046221614,-0.00095613,-0.230906382,-0.858066142,0.504377425,0.855062246,0.349467754,-0.144108251,-0.154747979,-0.864124063,0.704903446,0.817591244,0.297128988,-0.018990285,-0.077001055,-0.19493579,0.358336507,1.507057414,0.189870569,0.29920756,-0.222479449,-0.134065891,-0.021338518,0.051152651,-0.045529302,-1.051552524,18.11859551,-74.80315569,7.058569605,-0.015363921,-0.013732567,0.081372506,-0.077109262,-0.195017571,0.358293783,1.507226628,0.189471735,0.298764143,-0.222455167,-0.13388889,-0.023045779,0.058192343,-0.042972089,-1.050530272,0,34.5,35.75,37.875,40.875,43,42.9375,0.886093,7,253,253,253,253,253,253,1,0.344765037,9.615114212,0.536301196,1,1,0.428113875,47.7979393,47.90182495,0.779936016,47.65659714,47.55626297,47.79992294,47.45593262,47.71392822,47.41293716,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2021:10:05:12:08:15.162272,1550306.57,-1.231702695,-0.463715007,-1.775397503,2.296152099,-1.502027499,12.62722695,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.154823797,-0.854118445,0.714706017,0.815862072,0.296007938,-0.018990282,-0.031235253,-5.628139908,7.271839366,1.91909449,-0.006729027,-6.24E-06,-1.231656853,-0.463641004,-1.775170326,2.296029254,-1.502598111,12.62722448,-0.004323774,-0.118371867,-0.17999205,0.258476675,1.040110469,-0.001467876,-0.316378772,-0.850783288,0.534287393,0.823552191,0.413908035,-0.159298316,-0.154823797,-0.854118445,0.714706017,0.815862072,0.296007938,-0.018990282,-0.085945683,-0.200085744,0.3574154,1.511107532,0.156430808,0.267207677,-0.223664581,-0.123345259,-0.02408243,0.055700391,-0.041222507,-1.042571738,16.26096072,-74.77742587,7.189620158,-0.018558051,-0.011165201,0.131547816,-0.086072933,-0.200161782,0.357347531,1.511315521,0.155964301,0.266715716,-0.2256568,-0.123298573,-0.024257059,0.057618386,-0.041338672,-1.050621378,0,34.5,35.75,37.875,40.875,43,42.9375,0.858132,7,253,253,253,253,253,253,1,0.172382534,9.787496567,0.708683729,1,1,0.42417899,47.8140564,47.8919754,0.802320898,47.72826004,47.59926605,47.85725403,47.5132637,47.75692368,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2021:10:05:12:08:15.203205,1550306.61,-1.231915196,-0.468474245,-1.782522789,2.306368459,-1.460139597,12.62718912,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.154891482,-0.84440943,0.724084944,0.81309544,0.294970331,-0.018990275,-0.031952042,-5.52605306,7.342858558,1.90913271,-0.010670417,-6.22E-06,-1.231873337,-0.468465166,-1.782536149,2.306224986,-1.460521046,12.62720083,-0.007065011,-0.115579925,-0.178299218,0.255166888,1.054309845,-0.001059488,-0.266079575,-0.847949326,0.620147943,0.834415317,0.335564166,-0.16226086,-0.154891482,-0.84440943,0.724084944,0.81309544,0.294970331,-0.018990275,-0.095061194,-0.204852647,0.356315715,1.515030663,0.12285861,0.234878626,-0.230669151,-0.112245576,-0.024981164,0.054271104,-0.040815323,-1.059576721,12.48368858,-75.96640518,6.445717903,-0.004367205,-0.014126165,0.114542952,-0.095156045,-0.204879733,0.356354006,1.514901247,0.122505033,0.234571573,-0.228426365,-0.112578934,-0.025409279,0.057045636,-0.039706522,-1.050709512,0,34.5,35.75,37.875,40.875,43,42.9375,0.871716,7,253,253,253,253,253,253,1,0.536301136,9.481039047,0.440533102,1,1,0.420242252,47.8122673,47.8919754,0.894080222,47.67092896,47.58493042,47.82859039,47.5132637,47.77125931,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2021:10:05:12:08:15.242059,1550306.65,-1.232127697,-0.473233483,-1.789648076,2.316584819,-1.418251695,12.6271513,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.154950519,-0.835111845,0.732895589,0.809525538,0.294007061,-0.018990266,-0.032577248,-5.428241466,7.4095746,1.896278605,-0.014329436,-6.18E-06,-1.232088868,-0.473196701,-1.789745569,2.316470786,-1.418797318,12.6271646,-0.006941769,-0.117731206,-0.173029497,0.254303396,1.047844052,-0.001050962,-0.272909105,-0.825044334,0.596310675,0.907215416,0.347336292,-0.168095037,-0.154950519,-0.835111845,0.732895589,0.809525538,0.294007061,-0.018990266,-0.104205609,-0.209140003,0.355257742,1.51813813,0.089584291,0.202757574,-0.23148975,-0.100989512,-0.024621803,0.051460517,-0.039584519,-1.053074394,8.642026728,-76.65775911,6.442083146,-0.012616556,-0.010718859,0.086757235,-0.104341218,-0.209166621,0.355315587,1.517982932,0.089096364,0.202334858,-0.230759141,-0.101748604,-0.026501618,0.056474029,-0.038075658,-1.050794684,0,34.5,35.75,37.875,40.875,43,42.9375,0.842304,7,253,253,253,253,253,253,1,0.478840351,9.691728592,0.689530075,1,1,0.416309893,47.82480621,47.91615295,0.896316051,47.69959641,47.61359787,47.84292221,47.5132637,47.78559113,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
